台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",5344,8,20,0,412,1/668.0,1/267.2,0.0,190.9
"
479
",3232,10,9,0,806,1/323.2,1/359.1,0.0,170.1
"
480
",4078,15,11,0,1002,1/271.9,1/370.7,0.0,156.8
"
481
",2603,8,4,0,478,1/325.4,1/650.8,0.0,216.9
"
482
",1513,5,1,0,268,1/302.6,1/1513.0,0.0,252.2
"
483
",5334,17,12,0,1074,1/313.8,1/444.5,0.0,183.9
"
484
",5305,26,17,0,2576,1/204.0,1/312.1,0.0,123.4
"
485
",5480,19,22,0,1744,1/288.4,1/249.1,0.0,133.7
"
486
",4587,15,8,0,869,1/305.8,1/573.4,0.0,199.4
"
487
",3993,13,14,0,1032,1/307.2,1/285.2,0.0,147.9
"
488
",9142,42,27,0,3292,1/217.7,1/338.6,0.0,132.5
"
489
",1939,7,3,0,748,1/277.0,1/646.3,0.0,193.9
"
490
",7021,28,15,0,1234,1/250.8,1/468.1,0.0,163.3
"
491
",4650,15,12,0,664,1/310.0,1/387.5,0.0,172.2
"
492
",8121,25,26,0,993,1/324.8,1/312.3,0.0,159.2
"
493
",3122,9,7,0,1078,1/346.9,1/446.0,0.0,195.1
"
494
",5029,17,13,0,1050,1/295.8,1/386.8,0.0,167.6
"
495
",6146,19,21,0,1274,1/323.5,1/292.7,0.0,153.7
"
496
",3359,9,8,0,380,1/373.2,1/419.9,0.0,197.6
"
497
",8239,38,32,0,3167,1/216.8,1/257.5,0.0,117.7
"
498
",7757,28,14,0,1172,1/277.0,1/554.1,0.0,184.7
"
499
",5086,20,8,0,914,1/254.3,1/635.8,0.0,181.6
"
500
",8295,26,31,0,1087,1/319.0,1/267.6,0.0,145.5
"
501
",8136,31,24,0,1998,1/262.5,1/339.0,0.0,147.9
"
502
",3240,12,8,0,647,1/270.0,1/405.0,0.0,162.0
"
503
",8519,32,29,0,2311,1/266.2,1/293.8,0.0,139.7
"
504
",1710,5,3,0,343,1/342.0,1/570.0,0.0,213.8
"
505
",5555,20,16,0,1160,1/277.8,1/347.2,0.0,154.3
"
506
",5781,19,9,0,1366,1/304.3,1/642.3,0.0,206.5
"
507
",5478,31,15,0,3886,1/176.7,1/365.2,0.0,119.1
"
508
",3446,7,7,0,347,1/492.3,1/492.3,0.0,246.1
"
509
",2344,9,5,0,470,1/260.4,1/468.8,0.0,167.4
"
510
",4823,16,13,0,1788,1/301.4,1/371.0,0.0,166.3
"
511
",4477,17,9,0,839,1/263.4,1/497.4,0.0,172.2
"
512
",5162,26,10,0,1637,1/198.5,1/516.2,0.0,143.4
"
513
",3315,11,9,0,1022,1/301.4,1/368.3,0.0,165.8
"
514
",3958,8,11,0,684,1/494.8,1/359.8,0.0,208.3
"
515
",5175,19,13,0,1062,1/272.4,1/398.1,0.0,161.7
"
516
",1772,5,4,0,352,1/354.4,1/443.0,0.0,196.9
"
517
",9471,37,35,0,2334,1/256.0,1/270.6,0.0,131.5
"
526
",4738,17,11,0,859,1/278.7,1/430.7,0.0,169.2
"
527
",9348,24,40,0,969,1/389.5,1/233.7,0.0,146.1
"
528
",6164,25,15,0,1411,1/246.6,1/410.9,0.0,154.1
"
529
",8507,29,28,0,1113,1/293.3,1/303.8,0.0,149.2
"
530
",6427,21,21,0,1131,1/306.0,1/306.0,0.0,153.0
"
531
",3140,9,6,0,874,1/348.9,1/523.3,0.0,209.3
"
532
",8142,31,32,0,1667,1/262.6,1/254.4,0.0,129.2
"
533
",5005,12,11,0,669,1/417.1,1/455.0,0.0,217.6
"
534
",5257,18,16,0,1070,1/292.1,1/328.6,0.0,154.6
"
535
",6599,31,18,0,2320,1/212.9,1/366.6,0.0,134.7
