台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",5112,16,13,0,914,1/319.5,1/393.2,0.0,176.3
"
479
",5203,20,14,0,2146,1/260.2,1/371.6,0.0,153.0
"
480
",5757,19,8,0,1110,1/303.0,1/719.6,0.0,213.2
"
481
",3361,13,14,0,1588,1/258.5,1/240.1,0.0,124.5
"
482
",5192,21,10,0,1283,1/247.2,1/519.2,0.0,167.5
"
483
",1688,5,7,0,599,1/337.6,1/241.1,0.0,140.7
"
484
",8886,50,22,0,4231,1/177.7,1/403.9,0.0,123.4
"
485
",2246,8,3,0,608,1/280.8,1/748.7,0.0,204.2
"
486
",5289,23,17,0,2025,1/230.0,1/311.1,0.0,132.2
"
487
",8401,34,28,0,1514,1/247.1,1/300.0,0.0,135.5
"
488
",4218,15,9,0,684,1/281.2,1/468.7,0.0,175.8
"
489
",1955,6,3,0,488,1/325.8,1/651.7,0.0,217.2
"
490
",6498,26,20,0,1770,1/249.9,1/324.9,0.0,141.3
"
491
",2113,10,3,0,1040,1/211.3,1/704.3,0.0,162.5
"
492
",4031,11,8,0,831,1/366.5,1/503.9,0.0,212.2
"
493
",6553,25,15,0,1805,1/262.1,1/436.9,0.0,163.8
"
494
",3185,9,9,0,501,1/353.9,1/353.9,0.0,176.9
"
495
",4624,18,10,0,1065,1/256.9,1/462.4,0.0,165.1
"
496
",6936,24,21,0,1279,1/289.0,1/330.3,0.0,154.1
"
497
",6048,20,19,0,1709,1/302.4,1/318.3,0.0,155.1
"
498
",4299,12,8,0,621,1/358.3,1/537.4,0.0,215.0
"
499
",4580,13,11,0,1267,1/352.3,1/416.4,0.0,190.8
"
500
",5775,9,13,0,749,1/641.7,1/444.2,0.0,262.5
"
501
",6460,22,17,0,1745,1/293.6,1/380.0,0.0,165.6
"
502
",4747,17,9,0,1292,1/279.2,1/527.4,0.0,182.6
"
503
",9143,42,31,0,2614,1/217.7,1/294.9,0.0,125.2
"
504
",1989,4,3,0,365,1/497.3,1/663.0,0.0,284.1
"
505
",2589,16,7,0,2202,1/161.8,1/369.9,0.0,112.6
"
506
",6099,22,17,0,1154,1/277.2,1/358.8,0.0,156.4
"
507
",2093,7,3,0,748,1/299.0,1/697.7,0.0,209.3
"
508
",5840,25,22,0,2040,1/233.6,1/265.5,0.0,124.3
"
509
",1392,5,2,0,442,1/278.4,1/696.0,0.0,198.9
"
510
",9261,27,32,0,1224,1/343.0,1/289.4,0.0,157.0
"
511
",4692,23,11,0,1195,1/204.0,1/426.5,0.0,138.0
"
512
",5627,27,19,0,2108,1/208.4,1/296.2,0.0,122.3
"
513
",680,1,0,0,247,1/680.0,1/0.0,0.0,680.0
"
514
",6947,31,20,0,1893,1/224.1,1/347.4,0.0,136.2
"
515
",3557,8,7,0,1057,1/444.6,1/508.1,0.0,237.1
"
516
",8141,39,26,0,2655,1/208.7,1/313.1,0.0,125.2
"
517
",6749,32,17,0,1837,1/210.9,1/397.0,0.0,137.7
"
526
",7473,37,24,0,2715,1/202.0,1/311.4,0.0,122.5
"
527
",2274,12,3,0,1157,1/189.5,1/758.0,0.0,151.6
"
528
",4442,16,14,0,1093,1/277.6,1/317.3,0.0,148.1
"
529
",3925,11,8,0,482,1/356.8,1/490.6,0.0,206.6
"
530
",4826,19,12,0,1627,1/254.0,1/402.2,0.0,155.7
"
531
",3913,12,11,0,712,1/326.1,1/355.7,0.0,170.1
"
532
",6742,29,19,0,2850,1/232.5,1/354.8,0.0,140.5
"
533
",1536,4,4,0,376,1/384.0,1/384.0,0.0,192.0
"
534
",5182,22,19,0,1310,1/235.5,1/272.7,0.0,126.4
"
535
",4603,16,6,0,526,1/287.7,1/767.2,0.0,209.2
