台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",6073,19,11,0,1156,1/319.6,1/552.1,0.0,202.4
"
479
",6032,27,17,0,2466,1/223.4,1/354.8,0.0,137.1
"
480
",3104,6,7,0,488,1/517.3,1/443.4,0.0,238.8
"
481
",7062,27,19,0,1868,1/261.6,1/371.7,0.0,153.5
"
482
",6321,27,11,0,1849,1/234.1,1/574.6,0.0,166.3
"
483
",6577,19,20,0,1007,1/346.2,1/328.9,0.0,168.6
"
484
",7217,32,23,0,2274,1/225.5,1/313.8,0.0,131.2
"
485
",4742,15,14,0,922,1/316.1,1/338.7,0.0,163.5
"
486
",4724,13,14,0,738,1/363.4,1/337.4,0.0,175.0
"
487
",6549,23,20,0,1487,1/284.7,1/327.5,0.0,152.3
"
488
",6889,29,14,0,1685,1/237.6,1/492.1,0.0,160.2
"
489
",5249,12,18,0,579,1/437.4,1/291.6,0.0,175.0
"
490
",6290,19,19,0,1482,1/331.1,1/331.1,0.0,165.5
"
491
",4989,12,17,0,664,1/415.8,1/293.5,0.0,172.0
"
492
",6175,28,12,0,1889,1/220.5,1/514.6,0.0,154.4
"
493
",6294,23,17,0,1429,1/273.7,1/370.2,0.0,157.4
"
494
",9105,46,31,0,3105,1/197.9,1/293.7,0.0,118.2
"
495
",5456,16,16,0,801,1/341.0,1/341.0,0.0,170.5
"
496
",8286,41,22,0,2374,1/202.1,1/376.6,0.0,131.5
"
497
",7698,26,25,0,1134,1/296.1,1/307.9,0.0,150.9
"
498
",8869,38,18,0,1613,1/233.4,1/492.7,0.0,158.4
"
499
",4397,11,10,0,737,1/399.7,1/439.7,0.0,209.4
"
500
",8123,29,26,0,1430,1/280.1,1/312.4,0.0,147.7
"
501
",5124,13,9,0,1146,1/394.2,1/569.3,0.0,232.9
"
502
",8602,42,30,0,2651,1/204.8,1/286.7,0.0,119.5
"
503
",8412,38,25,0,2221,1/221.4,1/336.5,0.0,133.5
"
504
",7596,27,26,0,1468,1/281.3,1/292.2,0.0,143.3
"
505
",5532,16,17,0,1033,1/345.8,1/325.4,0.0,167.6
"
506
",4843,13,15,0,655,1/372.5,1/322.9,0.0,173.0
"
507
",7207,30,23,0,1704,1/240.2,1/313.3,0.0,136.0
"
508
",3780,12,8,0,832,1/315.0,1/472.5,0.0,189.0
"
509
",8824,39,35,0,3474,1/226.3,1/252.1,0.0,119.2
"
510
",2484,6,4,0,256,1/414.0,1/621.0,0.0,248.4
"
511
",8245,27,34,0,2538,1/305.4,1/242.5,0.0,135.2
"
512
",7181,33,20,0,1744,1/217.6,1/359.1,0.0,135.5
"
513
",6098,26,17,0,1847,1/234.5,1/358.7,0.0,141.8
"
514
",6572,21,20,0,1117,1/313.0,1/328.6,0.0,160.3
"
515
",7399,27,24,0,1931,1/274.0,1/308.3,0.0,145.1
"
516
",7026,16,23,0,729,1/439.1,1/305.5,0.0,180.2
"
517
",7574,30,25,0,1580,1/252.5,1/303.0,0.0,137.7
"
526
",5638,18,16,0,791,1/313.2,1/352.4,0.0,165.8
"
527
",6355,21,32,0,2283,1/302.6,1/198.6,0.0,119.9
"
528
",6943,19,15,0,1176,1/365.4,1/462.9,0.0,204.2
"
529
",5060,14,17,0,1180,1/361.4,1/297.6,0.0,163.2
"
530
",6946,27,31,0,2971,1/257.3,1/224.1,0.0,119.8
"
531
",5387,22,16,0,1515,1/244.9,1/336.7,0.0,141.8
"
532
",7195,32,17,0,2038,1/224.8,1/423.2,0.0,146.8
"
533
",3318,10,5,0,527,1/331.8,1/663.6,0.0,221.2
"
534
",8663,38,26,0,2236,1/228.0,1/333.2,0.0,135.4
"
535
",7618,33,17,0,2843,1/230.8,1/448.1,0.0,152.4
