台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",9211,35,45,0,2913,1/263.2,1/204.7,0.0,115.1
"
479
",8343,34,31,0,2151,1/245.4,1/269.1,0.0,128.4
"
480
",9362,41,31,0,2503,1/228.3,1/302.0,0.0,130.0
"
481
",6847,27,19,0,1817,1/253.6,1/360.4,0.0,148.8
"
482
",7106,26,19,0,1958,1/273.3,1/374.0,0.0,157.9
"
483
",5389,23,12,0,1866,1/234.3,1/449.1,0.0,154.0
"
484
",8047,44,18,0,3702,1/182.9,1/447.1,0.0,129.8
"
485
",8951,29,32,0,1192,1/308.7,1/279.7,0.0,146.7
"
486
",4923,16,12,0,1481,1/307.7,1/410.3,0.0,175.8
"
487
",6726,29,16,0,1056,1/231.9,1/420.4,0.0,149.5
"
488
",3612,11,3,0,470,1/328.4,1/1204.0,0.0,258.0
"
489
",7692,38,26,0,2852,1/202.4,1/295.8,0.0,120.2
"
490
",4380,19,10,0,1323,1/230.5,1/438.0,0.0,151.0
"
491
",7891,23,30,0,1112,1/343.1,1/263.0,0.0,148.9
"
492
",7416,31,22,0,1959,1/239.2,1/337.1,0.0,139.9
"
493
",8211,31,26,0,1683,1/264.9,1/315.8,0.0,144.1
"
494
",7724,27,22,0,1426,1/286.1,1/351.1,0.0,157.6
"
495
",8970,37,25,0,2521,1/242.4,1/358.8,0.0,144.7
"
496
",6697,17,20,0,1087,1/393.9,1/334.9,0.0,181.0
"
497
",8186,31,22,0,2217,1/264.1,1/372.1,0.0,154.5
"
498
",6678,22,15,0,1381,1/303.5,1/445.2,0.0,180.5
"
499
",6556,19,14,0,990,1/345.1,1/468.3,0.0,198.7
"
500
",5345,18,10,0,978,1/296.9,1/534.5,0.0,190.9
"
501
",6252,17,16,0,763,1/367.8,1/390.8,0.0,189.5
"
502
",9090,43,21,0,2578,1/211.4,1/432.9,0.0,142.0
"
503
",3952,13,9,0,849,1/304.0,1/439.1,0.0,179.6
"
504
",9173,39,38,0,3225,1/235.2,1/241.4,0.0,119.1
"
505
",6201,21,19,0,1272,1/295.3,1/326.4,0.0,155.0
"
506
",5822,19,15,0,1304,1/306.4,1/388.1,0.0,171.2
"
507
",5824,24,12,0,1426,1/242.7,1/485.3,0.0,161.8
"
508
",6380,20,14,0,932,1/319.0,1/455.7,0.0,187.6
"
509
",6591,24,18,0,1247,1/274.6,1/366.2,0.0,156.9
"
510
",6310,22,27,0,1971,1/286.8,1/233.7,0.0,128.8
"
511
",7340,30,22,0,1786,1/244.7,1/333.6,0.0,141.2
"
512
",9113,35,39,0,2076,1/260.4,1/233.7,0.0,123.1
"
513
",6235,26,14,0,1710,1/239.8,1/445.4,0.0,155.9
"
514
",5220,19,8,0,632,1/274.7,1/652.5,0.0,193.3
"
515
",7228,19,23,0,1171,1/380.4,1/314.3,0.0,172.1
"
516
",7586,37,18,0,2853,1/205.0,1/421.4,0.0,137.9
"
517
",7590,35,31,0,3026,1/216.9,1/244.8,0.0,115.0
"
524
",6522,29,17,0,1903,1/224.9,1/383.6,0.0,141.8
"
525
",3304,10,10,0,942,1/330.4,1/330.4,0.0,165.2
"
526
",5480,23,12,0,1338,1/238.3,1/456.7,0.0,156.6
"
527
",4339,20,11,0,1714,1/217.0,1/394.5,0.0,140.0
"
528
",5520,13,17,0,624,1/424.6,1/324.7,0.0,184.0
"
529
",8025,25,30,0,1866,1/321.0,1/267.5,0.0,145.9
"
530
",3375,10,4,0,783,1/337.5,1/843.8,0.0,241.1
"
531
",7929,26,27,0,1375,1/305.0,1/293.7,0.0,149.6
"
532
",7487,24,25,0,716,1/312.0,1/299.5,0.0,152.8
"
533
",4899,11,15,0,702,1/445.4,1/326.6,0.0,188.4
"
534
",7332,25,18,0,1164,1/293.3,1/407.3,0.0,170.5
"
535
",5421,19,6,0,984,1/285.3,1/903.5,0.0,216.8
