台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",8298,30,30,0,1072,1/276.6,1/276.6,0.0,138.3
"
479
",4352,17,12,0,1671,1/256.0,1/362.7,0.0,150.1
"
480
",8295,26,32,0,917,1/319.0,1/259.2,0.0,143.0
"
481
",7190,19,17,0,1219,1/378.4,1/422.9,0.0,199.7
"
482
",4881,14,8,0,731,1/348.6,1/610.1,0.0,221.9
"
483
",7334,28,18,0,984,1/261.9,1/407.4,0.0,159.4
"
484
",9133,42,33,0,3455,1/217.5,1/276.8,0.0,121.8
"
485
",8872,41,29,0,3961,1/216.4,1/305.9,0.0,126.7
"
486
",6270,26,19,0,1589,1/241.2,1/330.0,0.0,139.3
"
487
",5484,10,15,0,408,1/548.4,1/365.6,0.0,219.4
"
488
",6993,23,18,0,979,1/304.0,1/388.5,0.0,170.6
"
489
",6727,20,22,0,1282,1/336.4,1/305.8,0.0,160.2
"
490
",9506,35,31,0,1841,1/271.6,1/306.6,0.0,144.0
"
491
",5622,18,12,0,749,1/312.3,1/468.5,0.0,187.4
"
492
",6558,24,16,0,947,1/273.3,1/409.9,0.0,164.0
"
493
",7331,24,14,0,852,1/305.5,1/523.6,0.0,192.9
"
494
",5765,15,22,0,819,1/384.3,1/262.0,0.0,155.8
"
495
",8282,28,34,0,1904,1/295.8,1/243.6,0.0,133.6
"
496
",7762,22,26,0,893,1/352.8,1/298.5,0.0,161.7
"
497
",6680,20,17,0,726,1/334.0,1/392.9,0.0,180.5
"
498
",8457,35,24,0,2396,1/241.6,1/352.4,0.0,143.3
"
499
",8301,38,28,0,3649,1/218.4,1/296.5,0.0,125.8
"
500
",6404,17,21,0,975,1/376.7,1/305.0,0.0,168.5
"
501
",4999,15,9,0,699,1/333.3,1/555.4,0.0,208.3
"
502
",5522,16,17,0,737,1/345.1,1/324.8,0.0,167.3
"
503
",7327,18,27,0,852,1/407.1,1/271.4,0.0,162.8
"
504
",8174,34,32,0,2693,1/240.4,1/255.4,0.0,123.8
"
505
",7916,31,22,0,1559,1/255.4,1/359.8,0.0,149.4
"
506
",8200,26,30,0,1002,1/315.4,1/273.3,0.0,146.4
"
507
",3494,9,5,0,440,1/388.2,1/698.8,0.0,249.6
"
508
",8399,32,29,0,1803,1/262.5,1/289.6,0.0,137.7
"
509
",8174,33,21,0,1511,1/247.7,1/389.2,0.0,151.4
"
510
",7897,26,24,0,1701,1/303.7,1/329.0,0.0,157.9
"
511
",7626,30,23,0,1433,1/254.2,1/331.6,0.0,143.9
"
512
",5416,18,13,0,777,1/300.9,1/416.6,0.0,174.7
"
513
",6397,22,14,0,1011,1/290.8,1/456.9,0.0,177.7
"
514
",7240,23,24,0,1323,1/314.8,1/301.7,0.0,154.0
"
515
",5543,17,15,0,673,1/326.1,1/369.5,0.0,173.2
"
516
",7746,26,19,0,931,1/297.9,1/407.7,0.0,172.1
"
517
",9045,30,35,0,1371,1/301.5,1/258.4,0.0,139.2
"
526
",7114,20,27,0,1594,1/355.7,1/263.5,0.0,151.4
"
527
",8437,40,31,0,3323,1/210.9,1/272.2,0.0,118.8
"
528
",4113,7,10,0,371,1/587.6,1/411.3,0.0,241.9
"
529
",9028,30,36,0,1606,1/300.9,1/250.8,0.0,136.8
"
530
",7947,31,30,0,1980,1/256.4,1/264.9,0.0,130.3
"
531
",8369,30,19,0,1426,1/279.0,1/440.5,0.0,170.8
"
532
",7947,35,20,0,1836,1/227.1,1/397.4,0.0,144.5
"
533
",8168,40,30,0,3018,1/204.2,1/272.3,0.0,116.7
"
534
",7683,36,23,0,2135,1/213.4,1/334.0,0.0,130.2
"
535
",8644,29,38,0,1982,1/298.1,1/227.5,0.0,129.0
