台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",3600,13,4,0,855,1/276.9,1/900.0,0.0,211.8
"
479
",6846,27,26,0,1788,1/253.6,1/263.3,0.0,129.2
"
480
",4244,13,13,0,1108,1/326.5,1/326.5,0.0,163.2
"
481
",5466,20,24,0,2023,1/273.3,1/227.8,0.0,124.2
"
482
",3572,10,14,0,650,1/357.2,1/255.1,0.0,148.8
"
483
",6743,29,15,0,1731,1/232.5,1/449.5,0.0,153.3
"
484
",2242,8,6,0,608,1/280.3,1/373.7,0.0,160.1
"
485
",7083,34,17,0,3488,1/208.3,1/416.6,0.0,138.9
"
486
",1648,3,2,0,364,1/549.3,1/824.0,0.0,329.6
"
487
",7368,22,37,0,1615,1/334.9,1/199.1,0.0,124.9
"
488
",6972,25,26,0,2192,1/278.9,1/268.2,0.0,136.7
"
489
",5344,21,16,0,1176,1/254.5,1/334.0,0.0,144.4
"
490
",1725,3,4,0,256,1/575.0,1/431.3,0.0,246.4
"
491
",6615,27,24,0,1876,1/245.0,1/275.6,0.0,129.7
"
492
",5080,17,13,0,984,1/298.8,1/390.8,0.0,169.3
"
493
",5384,18,10,0,1103,1/299.1,1/538.4,0.0,192.3
"
494
",2976,6,4,0,537,1/496.0,1/744.0,0.0,297.6
"
495
",6514,23,19,0,1409,1/283.2,1/342.8,0.0,155.1
"
496
",3185,9,8,0,596,1/353.9,1/398.1,0.0,187.4
"
497
",7064,31,12,0,2418,1/227.9,1/588.7,0.0,164.3
"
498
",7737,30,21,0,2106,1/257.9,1/368.4,0.0,151.7
"
499
",2509,6,4,0,628,1/418.2,1/627.3,0.0,250.9
"
500
",7889,31,32,0,2610,1/254.5,1/246.5,0.0,125.2
"
501
",6302,22,23,0,1811,1/286.5,1/274.0,0.0,140.0
"
502
",4428,7,15,0,537,1/632.6,1/295.2,0.0,201.3
"
503
",4665,19,17,0,1103,1/245.5,1/274.4,0.0,129.6
"
504
",7811,31,27,0,1829,1/252.0,1/289.3,0.0,134.7
"
505
",1777,4,2,0,317,1/444.3,1/888.5,0.0,296.2
"
506
",8490,33,36,0,2242,1/257.3,1/235.8,0.0,123.0
"
507
",1551,6,2,0,456,1/258.5,1/775.5,0.0,193.9
"
508
",5711,19,23,0,1380,1/300.6,1/248.3,0.0,136.0
"
509
",4042,21,11,0,1940,1/192.5,1/367.5,0.0,126.3
"
510
",6167,25,17,0,1581,1/246.7,1/362.8,0.0,146.8
"
511
",4481,11,12,0,729,1/407.4,1/373.4,0.0,194.8
"
512
",4774,25,9,0,2319,1/191.0,1/530.4,0.0,140.4
"
513
",2735,9,5,0,1105,1/303.9,1/547.0,0.0,195.4
"
514
",4711,13,13,0,1170,1/362.4,1/362.4,0.0,181.2
"
515
",2654,12,5,0,1061,1/221.2,1/530.8,0.0,156.1
"
516
",6235,32,19,0,3160,1/194.8,1/328.2,0.0,122.3
"
517
",5141,22,10,0,1029,1/233.7,1/514.1,0.0,160.7
"
524
",3181,8,12,0,658,1/397.6,1/265.1,0.0,159.1
"
525
",7998,27,31,0,1971,1/296.2,1/258.0,0.0,137.9
"
526
",3948,11,15,0,928,1/358.9,1/263.2,0.0,151.8
"
527
",5586,23,15,0,1899,1/242.9,1/372.4,0.0,147.0
"
528
",4710,9,14,0,662,1/523.3,1/336.4,0.0,204.8
"
529
",6153,25,21,0,1688,1/246.1,1/293.0,0.0,133.8
"
530
",5199,22,15,0,1583,1/236.3,1/346.6,0.0,140.5
"
531
",7120,22,26,0,1250,1/323.6,1/273.8,0.0,148.3
"
532
",6108,20,14,0,2123,1/305.4,1/436.3,0.0,179.6
"
533
",7528,29,21,0,2200,1/259.6,1/358.5,0.0,150.6
"
534
",8818,25,36,0,800,1/352.7,1/244.9,0.0,144.6
"
535
",3880,8,3,0,390,1/485.0,1/1293.3,0.0,352.7
