台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",7955,34,25,0,1412,1/234.0,1/318.2,0.0,134.8
"
479
",8704,22,18,0,964,1/395.6,1/483.6,0.0,217.6
"
480
",7255,26,27,0,1577,1/279.0,1/268.7,0.0,136.9
"
481
",7452,31,21,0,2008,1/240.4,1/354.9,0.0,143.3
"
482
",6807,34,26,0,3974,1/200.2,1/261.8,0.0,113.5
"
483
",4395,17,7,0,1329,1/258.5,1/627.9,0.0,183.1
"
484
",8880,39,42,0,3830,1/227.7,1/211.4,0.0,109.6
"
485
",4675,10,12,0,820,1/467.5,1/389.6,0.0,212.5
"
486
",5285,20,15,0,997,1/264.3,1/352.3,0.0,151.0
"
487
",9244,37,38,0,2521,1/249.8,1/243.3,0.0,123.3
"
488
",6784,31,26,0,2740,1/218.8,1/260.9,0.0,119.0
"
489
",8532,40,27,0,2859,1/213.3,1/316.0,0.0,127.3
"
490
",9490,42,34,0,3036,1/226.0,1/279.1,0.0,124.9
"
491
",7771,23,25,0,799,1/337.9,1/310.8,0.0,161.9
"
492
",4326,18,7,0,1373,1/240.3,1/618.0,0.0,173.0
"
493
",7472,33,20,0,2131,1/226.4,1/373.6,0.0,141.0
"
494
",6659,29,14,0,1797,1/229.6,1/475.6,0.0,154.9
"
495
",7105,31,13,0,1833,1/229.2,1/546.5,0.0,161.5
"
496
",5797,19,20,0,1399,1/305.1,1/289.9,0.0,148.6
"
497
",7518,28,25,0,1611,1/268.5,1/300.7,0.0,141.8
"
498
",8044,26,26,0,1136,1/309.4,1/309.4,0.0,154.7
"
499
",5662,15,15,0,582,1/377.5,1/377.5,0.0,188.7
"
500
",8722,42,34,0,3880,1/207.7,1/256.5,0.0,114.8
"
501
",6535,19,21,0,970,1/343.9,1/311.2,0.0,163.4
"
502
",8049,30,25,0,1242,1/268.3,1/322.0,0.0,146.3
"
503
",7910,35,22,0,2297,1/226.0,1/359.5,0.0,138.8
"
504
",8496,23,33,0,1842,1/369.4,1/257.5,0.0,151.7
"
505
",6606,25,19,0,1371,1/264.2,1/347.7,0.0,150.1
"
506
",8929,27,32,0,1310,1/330.7,1/279.0,0.0,151.3
"
507
",7718,38,17,0,2510,1/203.1,1/454.0,0.0,140.3
"
508
",9047,34,40,0,1840,1/266.1,1/226.2,0.0,122.3
"
509
",6451,28,17,0,2045,1/230.4,1/379.5,0.0,143.4
"
510
",6391,24,17,0,1072,1/266.3,1/375.9,0.0,155.9
"
511
",7699,26,22,0,1190,1/296.1,1/350.0,0.0,160.4
"
512
",7485,36,27,0,4391,1/207.9,1/277.2,0.0,118.8
"
513
",5362,15,15,0,1000,1/357.5,1/357.5,0.0,178.7
"
514
",7961,32,29,0,2404,1/248.8,1/274.5,0.0,130.5
"
515
",6345,24,15,0,1135,1/264.4,1/423.0,0.0,162.7
"
516
",6791,26,19,0,1665,1/261.2,1/357.4,0.0,150.9
"
517
",7932,36,23,0,2391,1/220.3,1/344.9,0.0,134.4
"
524
",6502,17,21,0,809,1/382.5,1/309.6,0.0,171.1
"
525
",5304,21,13,0,1051,1/252.6,1/408.0,0.0,156.0
"
526
",8842,34,35,0,2378,1/260.1,1/252.6,0.0,128.1
"
527
",5117,16,14,0,1063,1/319.8,1/365.5,0.0,170.6
"
528
",4763,14,9,0,679,1/340.2,1/529.2,0.0,207.1
"
529
",8263,29,23,0,1596,1/284.9,1/359.3,0.0,158.9
"
530
",5329,19,17,0,933,1/280.5,1/313.5,0.0,148.0
"
531
",6999,25,21,0,1846,1/280.0,1/333.3,0.0,152.2
"
532
",5090,19,11,0,1174,1/267.9,1/462.7,0.0,169.7
"
533
",7097,34,25,0,3438,1/208.7,1/283.9,0.0,120.3
"
534
",6479,31,14,0,2551,1/209.0,1/462.8,0.0,144.0
"
535
",6855,30,31,0,3030,1/228.5,1/221.1,0.0,112.4
