台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",5799,16,20,0,960,1/362.4,1/290.0,0.0,161.1
"
479
",6350,24,24,0,2406,1/264.6,1/264.6,0.0,132.3
"
480
",6997,22,19,0,1266,1/318.0,1/368.3,0.0,170.7
"
481
",3961,10,4,0,444,1/396.1,1/990.3,0.0,282.9
"
482
",8759,41,27,0,4006,1/213.6,1/324.4,0.0,128.8
"
483
",4419,6,10,0,345,1/736.5,1/441.9,0.0,276.2
"
484
",7568,23,26,0,900,1/329.0,1/291.1,0.0,154.4
"
485
",8151,38,25,0,2379,1/214.5,1/326.0,0.0,129.4
"
486
",6607,27,20,0,1201,1/244.7,1/330.4,0.0,140.6
"
487
",8073,25,34,0,1134,1/322.9,1/237.4,0.0,136.8
"
488
",7529,30,23,0,1914,1/251.0,1/327.3,0.0,142.1
"
489
",6143,27,14,0,1177,1/227.5,1/438.8,0.0,149.8
"
490
",7431,27,20,0,1491,1/275.2,1/371.6,0.0,158.1
"
491
",9207,35,31,0,3055,1/263.1,1/297.0,0.0,139.5
"
492
",9077,37,35,0,3271,1/245.3,1/259.3,0.0,126.1
"
493
",5633,15,14,0,744,1/375.5,1/402.4,0.0,194.2
"
494
",7754,24,23,0,974,1/323.1,1/337.1,0.0,165.0
"
495
",7647,26,24,0,1631,1/294.1,1/318.6,0.0,152.9
"
496
",9041,40,33,0,3339,1/226.0,1/274.0,0.0,123.8
"
497
",6136,16,7,0,639,1/383.5,1/876.6,0.0,266.8
"
498
",8573,35,29,0,2331,1/244.9,1/295.6,0.0,134.0
"
499
",7053,25,18,0,811,1/282.1,1/391.8,0.0,164.0
"
500
",6062,33,17,0,2401,1/183.7,1/356.6,0.0,121.2
"
501
",7608,29,25,0,1867,1/262.3,1/304.3,0.0,140.9
"
502
",7771,38,17,0,2380,1/204.5,1/457.1,0.0,141.3
"
503
",7891,28,30,0,2182,1/281.8,1/263.0,0.0,136.1
"
504
",6934,28,23,0,3012,1/247.6,1/301.5,0.0,136.0
"
505
",5379,17,13,0,1800,1/316.4,1/413.8,0.0,179.3
"
506
",8075,34,20,0,2074,1/237.5,1/403.8,0.0,149.5
"
507
",9077,33,31,0,1232,1/275.1,1/292.8,0.0,141.8
"
508
",7682,31,18,0,1230,1/247.8,1/426.8,0.0,156.8
"
509
",8443,40,25,0,2980,1/211.1,1/337.7,0.0,129.9
"
510
",8425,34,30,0,2023,1/247.8,1/280.8,0.0,131.6
"
511
",8687,27,34,0,1168,1/321.7,1/255.5,0.0,142.4
"
512
",7145,23,20,0,1190,1/310.7,1/357.3,0.0,166.2
"
513
",9425,41,37,0,2694,1/229.9,1/254.7,0.0,120.8
"
514
",7709,32,20,0,1992,1/240.9,1/385.5,0.0,148.3
"
515
",3821,11,7,0,952,1/347.4,1/545.9,0.0,212.3
"
516
",7092,25,26,0,1010,1/283.7,1/272.8,0.0,139.1
"
517
",7898,46,24,0,4703,1/171.7,1/329.1,0.0,112.8
"
524
",6516,18,23,0,947,1/362.0,1/283.3,0.0,158.9
"
525
",8067,34,26,0,2215,1/237.3,1/310.3,0.0,134.5
"
526
",8058,27,30,0,1682,1/298.4,1/268.6,0.0,141.4
"
527
",8321,37,24,0,2274,1/224.9,1/346.7,0.0,136.4
"
528
",6210,25,14,0,1244,1/248.4,1/443.6,0.0,159.2
"
529
",7452,23,24,0,737,1/324.0,1/310.5,0.0,158.6
"
530
",8305,37,18,0,1636,1/224.5,1/461.4,0.0,151.0
"
531
",6700,19,17,0,599,1/352.6,1/394.1,0.0,186.1
"
532
",8721,29,33,0,1513,1/300.7,1/264.3,0.0,140.7
"
533
",7269,26,28,0,1508,1/279.6,1/259.6,0.0,134.6
"
534
",6417,22,9,0,794,1/291.7,1/713.0,0.0,207.0
"
535
",7841,25,24,0,763,1/313.6,1/326.7,0.0,160.0
