台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",7148,19,16,0,1470,1/376.2,1/446.8,0.0,204.2
"
479
",6285,30,25,0,2650,1/209.5,1/251.4,0.0,114.3
"
480
",7850,35,21,0,2757,1/224.3,1/373.8,0.0,140.2
"
481
",5335,17,12,0,885,1/313.8,1/444.6,0.0,184.0
"
482
",5410,23,10,0,1395,1/235.2,1/541.0,0.0,163.9
"
483
",6244,17,21,0,693,1/367.3,1/297.3,0.0,164.3
"
484
",6080,17,16,0,696,1/357.6,1/380.0,0.0,184.2
"
485
",8551,38,23,0,2085,1/225.0,1/371.8,0.0,140.2
"
486
",7077,26,27,0,1255,1/272.2,1/262.1,0.0,133.5
"
487
",6566,38,21,0,4656,1/172.8,1/312.7,0.0,111.3
"
488
",6983,30,14,0,2365,1/232.8,1/498.8,0.0,158.7
"
489
",7474,25,26,0,2019,1/299.0,1/287.5,0.0,146.5
"
490
",3862,10,10,0,575,1/386.2,1/386.2,0.0,193.1
"
491
",2282,7,2,0,627,1/326.0,1/1141.0,0.0,253.6
"
492
",5763,35,13,0,3595,1/164.7,1/443.3,0.0,120.1
"
493
",5348,14,17,0,889,1/382.0,1/314.6,0.0,172.5
"
494
",4733,15,11,0,560,1/315.5,1/430.3,0.0,182.0
"
495
",8081,38,34,0,3609,1/212.7,1/237.7,0.0,112.2
"
496
",7754,42,21,0,3543,1/184.6,1/369.2,0.0,123.1
"
497
",5679,18,13,0,864,1/315.5,1/436.8,0.0,183.2
"
498
",8041,29,27,0,1481,1/277.3,1/297.8,0.0,143.6
"
499
",5486,22,12,0,1145,1/249.4,1/457.2,0.0,161.4
"
500
",7127,28,21,0,1345,1/254.5,1/339.4,0.0,145.4
"
501
",5437,22,14,0,1820,1/247.1,1/388.4,0.0,151.0
"
502
",8584,30,26,0,1819,1/286.1,1/330.2,0.0,153.3
"
503
",6689,26,19,0,1083,1/257.3,1/352.1,0.0,148.6
"
504
",7347,35,17,0,2391,1/209.9,1/432.2,0.0,141.3
"
505
",6585,23,26,0,1260,1/286.3,1/253.3,0.0,134.4
"
506
",4932,18,10,0,666,1/274.0,1/493.2,0.0,176.1
"
507
",6444,30,23,0,2860,1/214.8,1/280.2,0.0,121.6
"
508
",5934,20,12,0,1156,1/296.7,1/494.5,0.0,185.4
"
509
",7551,30,28,0,2112,1/251.7,1/269.7,0.0,130.2
"
510
",5884,22,20,0,1969,1/267.5,1/294.2,0.0,140.1
"
511
",4929,22,7,0,1230,1/224.0,1/704.1,0.0,170.0
"
512
",3856,17,8,0,1858,1/226.8,1/482.0,0.0,154.2
"
513
",7899,34,32,0,2002,1/232.3,1/246.8,0.0,119.7
"
514
",6717,22,12,0,1028,1/305.3,1/559.8,0.0,197.6
"
515
",7970,37,21,0,2505,1/215.4,1/379.5,0.0,137.4
"
516
",5303,15,10,0,684,1/353.5,1/530.3,0.0,212.1
"
517
",6802,36,29,0,4090,1/188.9,1/234.6,0.0,104.6
"
526
",8079,27,20,0,946,1/299.2,1/404.0,0.0,171.9
"
527
",7154,43,17,0,4075,1/166.4,1/420.8,0.0,119.2
"
528
",4707,14,7,0,687,1/336.2,1/672.4,0.0,224.1
"
529
",4917,16,10,0,882,1/307.3,1/491.7,0.0,189.1
"
530
",6764,34,16,0,2436,1/198.9,1/422.8,0.0,135.3
"
531
",7196,30,25,0,2454,1/239.9,1/287.8,0.0,130.8
"
532
",6871,27,18,0,1327,1/254.5,1/381.7,0.0,152.7
"
533
",5839,18,12,0,1056,1/324.4,1/486.6,0.0,194.6
"
534
",6566,22,15,0,1079,1/298.5,1/437.7,0.0,177.5
"
535
",7683,36,35,0,3342,1/213.4,1/219.5,0.0,108.2
