台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",5962,20,12,0,840,1/298.1,1/496.8,0.0,186.3
"
479
",2501,9,4,0,697,1/277.9,1/625.3,0.0,192.4
"
480
",3388,7,11,0,730,1/484.0,1/308.0,0.0,188.2
"
481
",6846,32,18,0,3019,1/213.9,1/380.3,0.0,136.9
"
482
",7338,37,20,0,3100,1/198.3,1/366.9,0.0,128.7
"
483
",8547,36,39,0,3100,1/237.4,1/219.2,0.0,114.0
"
484
",7273,37,20,0,3360,1/196.6,1/363.7,0.0,127.6
"
485
",7069,31,26,0,2679,1/228.0,1/271.9,0.0,124.0
"
486
",3619,10,6,0,1014,1/361.9,1/603.2,0.0,226.2
"
487
",5282,12,18,0,687,1/440.2,1/293.4,0.0,176.1
"
488
",6604,29,17,0,1427,1/227.7,1/388.5,0.0,143.6
"
489
",8586,32,37,0,2774,1/268.3,1/232.1,0.0,124.4
"
490
",6286,28,18,0,2484,1/224.5,1/349.2,0.0,136.7
"
491
",4402,14,14,0,842,1/314.4,1/314.4,0.0,157.2
"
492
",7923,37,13,0,2005,1/214.1,1/609.5,0.0,158.5
"
493
",5973,24,14,0,2027,1/248.9,1/426.6,0.0,157.2
"
494
",6749,32,17,0,1651,1/210.9,1/397.0,0.0,137.7
"
495
",6150,23,21,0,1719,1/267.4,1/292.9,0.0,139.8
"
496
",6771,28,17,0,1630,1/241.8,1/398.3,0.0,150.5
"
497
",7665,36,20,0,2444,1/212.9,1/383.3,0.0,136.9
"
498
",7581,22,23,0,1178,1/344.6,1/329.6,0.0,168.5
"
499
",7109,25,23,0,1011,1/284.4,1/309.1,0.0,148.1
"
500
",5044,17,16,0,1322,1/296.7,1/315.3,0.0,152.8
"
501
",7562,39,29,0,3579,1/193.9,1/260.8,0.0,111.2
"
502
",4860,14,12,0,1109,1/347.1,1/405.0,0.0,186.9
"
503
",5610,24,11,0,1120,1/233.8,1/510.0,0.0,160.3
"
504
",5189,18,11,0,754,1/288.3,1/471.7,0.0,178.9
"
505
",6169,23,15,0,1331,1/268.2,1/411.3,0.0,162.3
"
506
",9003,37,31,0,2076,1/243.3,1/290.4,0.0,132.4
"
507
",3304,12,6,0,1259,1/275.3,1/550.7,0.0,183.6
"
508
",2205,7,4,0,395,1/315.0,1/551.3,0.0,200.5
"
509
",7855,32,29,0,1877,1/245.5,1/270.9,0.0,128.8
"
510
",2198,8,2,0,638,1/274.8,1/1099.0,0.0,219.8
"
511
",6864,25,27,0,1552,1/274.6,1/254.2,0.0,132.0
"
512
",3997,12,11,0,872,1/333.1,1/363.4,0.0,173.8
"
513
",7268,24,20,0,1215,1/302.8,1/363.4,0.0,165.2
"
514
",7708,36,21,0,2302,1/214.1,1/367.0,0.0,135.2
"
515
",2144,5,5,0,666,1/428.8,1/428.8,0.0,214.4
"
516
",5072,24,12,0,1447,1/211.3,1/422.7,0.0,140.9
"
517
",7287,26,30,0,1642,1/280.3,1/242.9,0.0,130.1
"
524
",8427,30,22,0,1172,1/280.9,1/383.0,0.0,162.1
"
525
",4948,17,18,0,1605,1/291.1,1/274.9,0.0,141.4
"
526
",8091,31,24,0,2223,1/261.0,1/337.1,0.0,147.1
"
527
",8962,35,33,0,2402,1/256.1,1/271.6,0.0,131.8
"
528
",8074,27,28,0,1721,1/299.0,1/288.4,0.0,146.8
"
529
",6579,29,21,0,2393,1/226.9,1/313.3,0.0,131.6
"
530
",5030,22,9,0,1136,1/228.6,1/558.9,0.0,162.3
"
531
",4467,10,8,0,387,1/446.7,1/558.4,0.0,248.2
"
532
",4219,17,6,0,975,1/248.2,1/703.2,0.0,183.4
"
533
",2878,7,6,0,520,1/411.1,1/479.7,0.0,221.4
"
534
",8366,34,28,0,2353,1/246.1,1/298.8,0.0,134.9
"
535
",5427,19,19,0,1463,1/285.6,1/285.6,0.0,142.8
