台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",8592,43,24,0,4034,1/199.8,1/358.0,0.0,128.2
"
479
",7305,31,25,0,2105,1/235.6,1/292.2,0.0,130.4
"
480
",8426,31,38,0,2529,1/271.8,1/221.7,0.0,122.1
"
481
",3765,9,7,0,597,1/418.3,1/537.9,0.0,235.3
"
482
",7827,29,24,0,2041,1/269.9,1/326.1,0.0,147.7
"
483
",3324,10,5,0,578,1/332.4,1/664.8,0.0,221.6
"
484
",5469,18,12,0,697,1/303.8,1/455.8,0.0,182.3
"
485
",6248,25,18,0,1237,1/249.9,1/347.1,0.0,145.3
"
486
",6499,24,14,0,1852,1/270.8,1/464.2,0.0,171.0
"
487
",6217,25,15,0,1087,1/248.7,1/414.5,0.0,155.4
"
488
",7813,35,22,0,1908,1/223.2,1/355.1,0.0,137.1
"
489
",8891,41,32,0,4250,1/216.9,1/277.8,0.0,121.8
"
490
",8353,45,31,0,4097,1/185.6,1/269.5,0.0,109.9
"
491
",5575,19,12,0,834,1/293.4,1/464.6,0.0,179.8
"
492
",6545,17,18,0,750,1/385.0,1/363.6,0.0,187.0
"
493
",6949,26,16,0,1967,1/267.3,1/434.3,0.0,165.5
"
494
",4735,14,6,0,1295,1/338.2,1/789.2,0.0,236.8
"
495
",3451,11,5,0,724,1/313.7,1/690.2,0.0,215.7
"
496
",8316,32,25,0,1894,1/259.9,1/332.6,0.0,145.9
"
497
",7149,27,21,0,2466,1/264.8,1/340.4,0.0,148.9
"
498
",8202,38,31,0,2934,1/215.8,1/264.6,0.0,118.9
"
499
",6413,28,20,0,1698,1/229.0,1/320.7,0.0,133.6
"
500
",3722,14,4,0,1104,1/265.9,1/930.5,0.0,206.8
"
501
",9078,39,46,0,3967,1/232.8,1/197.3,0.0,106.8
"
502
",4143,18,9,0,814,1/230.2,1/460.3,0.0,153.4
"
503
",8947,36,39,0,3224,1/248.5,1/229.4,0.0,119.3
"
504
",7176,31,13,0,1606,1/231.5,1/552.0,0.0,163.1
"
505
",6781,31,21,0,2276,1/218.7,1/322.9,0.0,130.4
"
506
",5074,15,13,0,994,1/338.3,1/390.3,0.0,181.2
"
507
",4501,20,4,0,1054,1/225.1,1/1125.3,0.0,187.5
"
508
",9037,39,39,0,3103,1/231.7,1/231.7,0.0,115.9
"
509
",3282,8,6,0,678,1/410.3,1/547.0,0.0,234.4
"
510
",6713,29,19,0,1213,1/231.5,1/353.3,0.0,139.9
"
511
",7668,38,27,0,3333,1/201.8,1/284.0,0.0,118.0
"
512
",4324,19,11,0,1842,1/227.6,1/393.1,0.0,144.1
"
513
",8057,37,21,0,2049,1/217.8,1/383.7,0.0,138.9
"
514
",6142,17,16,0,906,1/361.3,1/383.9,0.0,186.1
"
515
",4363,20,9,0,1342,1/218.2,1/484.8,0.0,150.4
"
516
",8465,22,45,0,2252,1/384.8,1/188.1,0.0,126.3
"
517
",6034,23,8,0,1682,1/262.3,1/754.3,0.0,194.6
"
524
",5315,15,16,0,885,1/354.3,1/332.2,0.0,171.5
"
525
",7057,26,16,0,1371,1/271.4,1/441.1,0.0,168.0
"
526
",5035,13,11,0,873,1/387.3,1/457.7,0.0,209.8
"
527
",4555,19,6,0,1410,1/239.7,1/759.2,0.0,182.2
"
528
",8078,39,26,0,3341,1/207.1,1/310.7,0.0,124.3
"
529
",6916,26,12,0,1381,1/266.0,1/576.3,0.0,182.0
"
530
",8436,40,31,0,2735,1/210.9,1/272.1,0.0,118.8
"
531
",2589,7,3,0,567,1/369.9,1/863.0,0.0,258.9
"
532
",7714,28,20,0,1710,1/275.5,1/385.7,0.0,160.7
"
533
",8812,43,30,0,3187,1/204.9,1/293.7,0.0,120.7
"
534
",4814,12,15,0,814,1/401.2,1/320.9,0.0,178.3
"
535
",8691,36,29,0,1612,1/241.4,1/299.7,0.0,133.7
