台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",5026,20,13,0,1462,1/251.3,1/386.6,0.0,152.3
"
479
",1417,4,4,0,501,1/354.3,1/354.3,0.0,177.1
"
480
",5517,14,22,0,809,1/394.1,1/250.8,0.0,153.3
"
481
",3260,9,11,0,610,1/362.2,1/296.4,0.0,163.0
"
482
",5470,26,17,0,1986,1/210.4,1/321.8,0.0,127.2
"
483
",4410,14,9,0,557,1/315.0,1/490.0,0.0,191.7
"
484
",2602,12,7,0,980,1/216.8,1/371.7,0.0,136.9
"
485
",7440,31,21,0,1915,1/240.0,1/354.3,0.0,143.1
"
486
",2121,8,5,0,663,1/265.1,1/424.2,0.0,163.2
"
487
",1441,2,1,0,346,1/720.5,1/1441.0,0.0,480.3
"
488
",3336,13,7,0,927,1/256.6,1/476.6,0.0,166.8
"
489
",3090,14,6,0,1272,1/220.7,1/515.0,0.0,154.5
"
490
",7310,36,23,0,2405,1/203.1,1/317.8,0.0,123.9
"
491
",5734,23,19,0,982,1/249.3,1/301.8,0.0,136.5
"
492
",6259,31,16,0,2579,1/201.9,1/391.2,0.0,133.2
"
493
",1656,3,4,0,609,1/552.0,1/414.0,0.0,236.6
"
494
",3195,18,12,0,2332,1/177.5,1/266.3,0.0,106.5
"
495
",2159,10,4,0,1118,1/215.9,1/539.8,0.0,154.2
"
496
",5227,9,17,0,644,1/580.8,1/307.5,0.0,201.0
"
497
",3760,19,5,0,1347,1/197.9,1/752.0,0.0,156.7
"
498
",6975,30,14,0,1898,1/232.5,1/498.2,0.0,158.5
"
499
",2017,5,4,0,644,1/403.4,1/504.3,0.0,224.1
"
500
",3106,13,8,0,1447,1/238.9,1/388.3,0.0,147.9
"
501
",5682,10,20,0,421,1/568.2,1/284.1,0.0,189.4
"
502
",6012,25,12,0,687,1/240.5,1/501.0,0.0,162.5
"
503
",784,2,1,0,252,1/392.0,1/784.0,0.0,261.3
"
504
",6340,25,20,0,878,1/253.6,1/317.0,0.0,140.9
"
505
",5869,25,29,0,2712,1/234.8,1/202.4,0.0,108.7
"
506
",3126,13,6,0,1327,1/240.5,1/521.0,0.0,164.5
"
507
",6789,33,14,0,1728,1/205.7,1/484.9,0.0,144.4
"
508
",1256,3,3,0,564,1/418.7,1/418.7,0.0,209.3
"
509
",3638,12,11,0,986,1/303.2,1/330.7,0.0,158.2
"
510
",6739,35,22,0,3185,1/192.5,1/306.3,0.0,118.2
"
511
",1235,2,3,0,296,1/617.5,1/411.7,0.0,247.0
"
512
",4518,23,17,0,2642,1/196.4,1/265.8,0.0,113.0
"
513
",2241,5,4,0,370,1/448.2,1/560.3,0.0,249.0
"
514
",3884,17,6,0,709,1/228.5,1/647.3,0.0,168.9
"
515
",5985,26,21,0,2190,1/230.2,1/285.0,0.0,127.3
"
516
",7613,26,29,0,1216,1/292.8,1/262.5,0.0,138.4
"
517
",3920,13,10,0,669,1/301.5,1/392.0,0.0,170.4
"
524
",1443,2,4,0,302,1/721.5,1/360.8,0.0,240.5
"
525
",7343,31,22,0,3066,1/236.9,1/333.8,0.0,138.5
"
526
",2439,8,11,0,1447,1/304.9,1/221.7,0.0,128.4
"
527
",6962,29,25,0,2103,1/240.1,1/278.5,0.0,128.9
"
528
",2696,6,7,0,712,1/449.3,1/385.1,0.0,207.4
"
529
",5396,20,11,0,1386,1/269.8,1/490.5,0.0,174.1
"
530
",2763,4,7,0,547,1/690.8,1/394.7,0.0,251.2
"
531
",4780,17,12,0,908,1/281.2,1/398.3,0.0,164.8
"
532
",4302,15,9,0,1015,1/286.8,1/478.0,0.0,179.3
"
533
",6873,30,25,0,2148,1/229.1,1/274.9,0.0,125.0
"
534
",4612,16,14,0,912,1/288.3,1/329.4,0.0,153.7
"
535
",5514,22,13,0,2010,1/250.6,1/424.2,0.0,157.5
