台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",6562,23,18,0,1042,1/285.3,1/364.6,0.0,160.0
"
479
",7319,38,28,0,3540,1/192.6,1/261.4,0.0,110.9
"
480
",5919,25,12,0,2435,1/236.8,1/493.3,0.0,160.0
"
481
",8907,38,29,0,2066,1/234.4,1/307.1,0.0,132.9
"
482
",4415,16,9,0,863,1/275.9,1/490.6,0.0,176.6
"
483
",7760,32,24,0,2094,1/242.5,1/323.3,0.0,138.6
"
484
",8924,38,39,0,3341,1/234.8,1/228.8,0.0,115.9
"
485
",5889,18,13,0,1042,1/327.2,1/453.0,0.0,190.0
"
486
",8650,39,42,0,3713,1/221.8,1/206.0,0.0,106.8
"
487
",8796,37,35,0,3499,1/237.7,1/251.3,0.0,122.2
"
488
",6042,15,25,0,1414,1/402.8,1/241.7,0.0,151.1
"
489
",7572,31,27,0,2798,1/244.3,1/280.4,0.0,130.6
"
490
",7880,32,34,0,2399,1/246.3,1/231.8,0.0,119.4
"
491
",6374,21,18,0,842,1/303.5,1/354.1,0.0,163.4
"
492
",7850,29,25,0,2028,1/270.7,1/314.0,0.0,145.4
"
493
",5973,20,13,0,1518,1/298.7,1/459.5,0.0,181.0
"
494
",4445,14,9,0,979,1/317.5,1/493.9,0.0,193.3
"
495
",9582,31,34,0,1560,1/309.1,1/281.8,0.0,147.4
"
496
",8139,33,33,0,2303,1/246.6,1/246.6,0.0,123.3
"
497
",7177,26,19,0,1180,1/276.0,1/377.7,0.0,159.5
"
498
",6503,29,18,0,2830,1/224.2,1/361.3,0.0,138.4
"
499
",8131,30,33,0,2206,1/271.0,1/246.4,0.0,129.1
"
500
",5618,16,15,0,938,1/351.1,1/374.5,0.0,181.2
"
501
",7681,29,22,0,1526,1/264.9,1/349.1,0.0,150.6
"
502
",8995,36,33,0,2236,1/249.9,1/272.6,0.0,130.4
"
503
",8893,43,35,0,4284,1/206.8,1/254.1,0.0,114.0
"
504
",6851,32,17,0,2551,1/214.1,1/403.0,0.0,139.8
"
505
",4413,11,11,0,632,1/401.2,1/401.2,0.0,200.6
"
506
",6789,17,20,0,1048,1/399.4,1/339.5,0.0,183.5
"
507
",8438,31,30,0,1350,1/272.2,1/281.3,0.0,138.3
"
508
",9035,31,39,0,2458,1/291.5,1/231.7,0.0,129.1
"
509
",6795,31,19,0,1856,1/219.2,1/357.6,0.0,135.9
"
510
",8025,34,26,0,2138,1/236.0,1/308.7,0.0,133.8
"
511
",8331,20,34,0,916,1/416.6,1/245.0,0.0,154.3
"
512
",9114,34,34,0,1870,1/268.1,1/268.1,0.0,134.0
"
513
",5637,25,15,0,2061,1/225.5,1/375.8,0.0,140.9
"
514
",7437,24,24,0,956,1/309.9,1/309.9,0.0,154.9
"
515
",5886,26,21,0,2106,1/226.4,1/280.3,0.0,125.2
"
516
",8339,35,35,0,2855,1/238.3,1/238.3,0.0,119.1
"
517
",7206,22,22,0,1142,1/327.5,1/327.5,0.0,163.8
"
524
",7892,38,37,0,4016,1/207.7,1/213.3,0.0,105.2
"
525
",6595,30,17,0,2179,1/219.8,1/387.9,0.0,140.3
"
526
",9376,41,34,0,3734,1/228.7,1/275.8,0.0,125.0
"
527
",6815,22,21,0,893,1/309.8,1/324.5,0.0,158.5
"
528
",7527,25,32,0,1378,1/301.1,1/235.2,0.0,132.1
"
529
",6056,19,22,0,1427,1/318.7,1/275.3,0.0,147.7
"
530
",8538,30,27,0,1736,1/284.6,1/316.2,0.0,149.8
"
531
",7535,33,23,0,2230,1/228.3,1/327.6,0.0,134.6
"
532
",8033,45,31,0,5323,1/178.5,1/259.1,0.0,105.7
"
533
",6520,23,19,0,1513,1/283.5,1/343.2,0.0,155.2
"
534
",8175,20,34,0,961,1/408.8,1/240.4,0.0,151.4
"
535
",8054,37,27,0,2744,1/217.7,1/298.3,0.0,125.8
