台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",7658,43,23,0,4166,1/178.1,1/333.0,0.0,116.0
"
479
",8653,34,31,0,1949,1/254.5,1/279.1,0.0,133.1
"
480
",8407,46,29,0,4197,1/182.8,1/289.9,0.0,112.1
"
481
",4768,14,15,0,1167,1/340.6,1/317.9,0.0,164.4
"
482
",8821,31,30,0,1595,1/284.5,1/294.0,0.0,144.6
"
483
",7177,23,22,0,1041,1/312.0,1/326.2,0.0,159.5
"
484
",5564,20,11,0,1029,1/278.2,1/505.8,0.0,179.5
"
485
",5213,16,13,0,768,1/325.8,1/401.0,0.0,179.8
"
486
",8987,39,33,0,3287,1/230.4,1/272.3,0.0,124.8
"
487
",4261,12,8,0,994,1/355.1,1/532.6,0.0,213.1
"
488
",6245,22,17,0,1018,1/283.9,1/367.4,0.0,160.1
"
489
",5699,23,13,0,1476,1/247.8,1/438.4,0.0,158.3
"
490
",6301,31,15,0,2168,1/203.3,1/420.1,0.0,137.0
"
491
",8043,34,42,0,3317,1/236.6,1/191.5,0.0,105.8
"
492
",4611,14,11,0,1164,1/329.4,1/419.2,0.0,184.4
"
493
",8089,31,35,0,3098,1/260.9,1/231.1,0.0,122.6
"
494
",5595,25,14,0,1630,1/223.8,1/399.6,0.0,143.5
"
495
",8624,44,31,0,4463,1/196.0,1/278.2,0.0,115.0
"
496
",6782,16,23,0,778,1/423.9,1/294.9,0.0,173.9
"
497
",6062,17,15,0,988,1/356.6,1/404.1,0.0,189.4
"
498
",8740,42,31,0,3696,1/208.1,1/281.9,0.0,119.7
"
499
",6621,28,8,0,933,1/236.5,1/827.6,0.0,183.9
"
500
",4698,13,13,0,745,1/361.4,1/361.4,0.0,180.7
"
501
",5763,20,10,0,888,1/288.2,1/576.3,0.0,192.1
"
502
",8156,28,22,0,876,1/291.3,1/370.7,0.0,163.1
"
503
",4403,15,3,0,818,1/293.5,1/1467.7,0.0,244.6
"
504
",6941,33,17,0,2410,1/210.3,1/408.3,0.0,138.8
"
505
",7677,28,25,0,1757,1/274.2,1/307.1,0.0,144.8
"
506
",2346,7,4,0,919,1/335.1,1/586.5,0.0,213.3
"
507
",7329,27,19,0,1428,1/271.4,1/385.7,0.0,159.3
"
508
",7333,32,14,0,1687,1/229.2,1/523.8,0.0,159.4
"
509
",4135,11,11,0,784,1/375.9,1/375.9,0.0,188.0
"
510
",5225,13,12,0,1424,1/401.9,1/435.4,0.0,209.0
"
511
",8478,34,27,0,2522,1/249.4,1/314.0,0.0,139.0
"
512
",7843,30,25,0,1378,1/261.4,1/313.7,0.0,142.6
"
513
",5827,20,14,0,1332,1/291.4,1/416.2,0.0,171.4
"
514
",7407,30,23,0,1761,1/246.9,1/322.0,0.0,139.8
"
515
",8554,39,18,0,1391,1/219.3,1/475.2,0.0,150.1
"
516
",4596,13,12,0,539,1/353.5,1/383.0,0.0,183.8
"
517
",7335,37,11,0,2703,1/198.2,1/666.8,0.0,152.8
"
526
",7930,24,30,0,1345,1/330.4,1/264.3,0.0,146.9
"
527
",5516,8,17,0,476,1/689.5,1/324.5,0.0,220.6
"
528
",6273,25,19,0,1138,1/250.9,1/330.2,0.0,142.6
"
529
",7169,35,16,0,2488,1/204.8,1/448.1,0.0,140.6
"
530
",8066,42,13,0,2866,1/192.0,1/620.5,0.0,146.7
"
531
",7540,30,20,0,1176,1/251.3,1/377.0,0.0,150.8
"
532
",4247,13,9,0,687,1/326.7,1/471.9,0.0,193.0
"
533
",7700,29,22,0,1683,1/265.5,1/350.0,0.0,151.0
"
534
",8666,41,31,0,2824,1/211.4,1/279.5,0.0,120.4
"
535
",8754,35,28,0,3851,1/250.1,1/312.6,0.0,139.0
