台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",7846,27,33,0,1680,1/290.6,1/237.8,0.0,130.8
"
479
",4423,13,10,0,1004,1/340.2,1/442.3,0.0,192.3
"
480
",7420,29,24,0,2085,1/255.9,1/309.2,0.0,140.0
"
481
",1477,3,4,0,550,1/492.3,1/369.3,0.0,211.0
"
482
",5365,21,10,0,1603,1/255.5,1/536.5,0.0,173.1
"
483
",7244,33,17,0,2066,1/219.5,1/426.1,0.0,144.9
"
484
",7922,30,32,0,2348,1/264.1,1/247.6,0.0,127.8
"
485
",2019,5,6,0,339,1/403.8,1/336.5,0.0,183.5
"
486
",7380,24,22,0,1348,1/307.5,1/335.5,0.0,160.4
"
487
",3233,10,11,0,854,1/323.3,1/293.9,0.0,154.0
"
488
",6729,36,16,0,3270,1/186.9,1/420.6,0.0,129.4
"
489
",5310,30,9,0,2349,1/177.0,1/590.0,0.0,136.2
"
490
",931,2,0,0,416,1/465.5,1/0.0,0.0,465.5
"
491
",5720,25,14,0,1989,1/228.8,1/408.6,0.0,146.7
"
492
",5295,24,21,0,2621,1/220.6,1/252.1,0.0,117.7
"
493
",3120,11,7,0,1058,1/283.6,1/445.7,0.0,173.3
"
494
",4440,15,11,0,842,1/296.0,1/403.6,0.0,170.8
"
495
",4781,18,10,0,997,1/265.6,1/478.1,0.0,170.8
"
496
",7110,20,28,0,907,1/355.5,1/253.9,0.0,148.1
"
497
",6381,27,19,0,1530,1/236.3,1/335.8,0.0,138.7
"
498
",6863,24,20,0,978,1/286.0,1/343.2,0.0,156.0
"
499
",2361,4,2,0,247,1/590.3,1/1180.5,0.0,393.5
"
500
",4204,13,12,0,947,1/323.4,1/350.3,0.0,168.2
"
501
",4272,19,13,0,2084,1/224.8,1/328.6,0.0,133.5
"
502
",2448,7,5,0,727,1/349.7,1/489.6,0.0,204.0
"
503
",5785,22,16,0,1422,1/263.0,1/361.6,0.0,152.2
"
504
",8169,40,22,0,2555,1/204.2,1/371.3,0.0,131.8
"
505
",3641,11,10,0,542,1/331.0,1/364.1,0.0,173.4
"
506
",3379,7,12,0,532,1/482.7,1/281.6,0.0,177.8
"
507
",6543,18,22,0,1259,1/363.5,1/297.4,0.0,163.6
"
508
",2145,10,1,0,615,1/214.5,1/2145.0,0.0,195.0
"
509
",2910,9,9,0,1151,1/323.3,1/323.3,0.0,161.7
"
510
",5732,23,19,0,1394,1/249.2,1/301.7,0.0,136.5
"
511
",3458,13,8,0,1140,1/266.0,1/432.3,0.0,164.7
"
512
",4926,27,16,0,2735,1/182.4,1/307.9,0.0,114.6
"
513
",1861,5,4,0,472,1/372.2,1/465.3,0.0,206.8
"
514
",3849,18,11,0,1888,1/213.8,1/349.9,0.0,132.7
"
515
",7847,29,22,0,1426,1/270.6,1/356.7,0.0,153.9
"
516
",5426,14,16,0,864,1/387.6,1/339.1,0.0,180.9
"
517
",6045,21,11,0,956,1/287.9,1/549.5,0.0,188.9
"
524
",7501,29,27,0,2217,1/258.7,1/277.8,0.0,133.9
"
525
",4633,15,13,0,1356,1/308.9,1/356.4,0.0,165.5
"
526
",2683,8,5,0,661,1/335.4,1/536.6,0.0,206.4
"
527
",5813,26,15,0,2213,1/223.6,1/387.5,0.0,141.8
"
528
",7725,32,22,0,1926,1/241.4,1/351.1,0.0,143.1
"
529
",3756,8,14,0,554,1/469.5,1/268.3,0.0,170.7
"
530
",6279,25,22,0,1501,1/251.2,1/285.4,0.0,133.6
"
531
",3762,14,9,0,959,1/268.7,1/418.0,0.0,163.6
"
532
",2502,5,1,0,643,1/500.4,1/2502.0,0.0,417.0
"
533
",4964,21,13,0,1096,1/236.4,1/381.8,0.0,146.0
"
534
",2381,5,5,0,491,1/476.2,1/476.2,0.0,238.1
"
535
",6142,24,18,0,1564,1/255.9,1/341.2,0.0,146.2
