台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",5243,17,12,0,1000,1/308.4,1/436.9,0.0,180.8
"
479
",8394,37,30,0,3175,1/226.9,1/279.8,0.0,125.3
"
480
",5588,23,17,0,1649,1/243.0,1/328.7,0.0,139.7
"
481
",6356,30,15,0,1989,1/211.9,1/423.7,0.0,141.2
"
482
",5341,19,18,0,1144,1/281.1,1/296.7,0.0,144.4
"
483
",8448,39,31,0,3299,1/216.6,1/272.5,0.0,120.7
"
484
",3540,9,10,0,952,1/393.3,1/354.0,0.0,186.3
"
485
",4176,7,16,0,429,1/596.6,1/261.0,0.0,181.6
"
486
",5054,17,12,0,1505,1/297.3,1/421.2,0.0,174.3
"
487
",6946,30,16,0,1816,1/231.5,1/434.1,0.0,151.0
"
488
",5382,20,13,0,1216,1/269.1,1/414.0,0.0,163.1
"
489
",8678,40,39,0,3987,1/217.0,1/222.5,0.0,109.8
"
490
",7588,33,28,0,2459,1/229.9,1/271.0,0.0,124.4
"
491
",3029,5,7,0,475,1/605.8,1/432.7,0.0,252.4
"
492
",5507,23,13,0,1757,1/239.4,1/423.6,0.0,153.0
"
493
",7145,30,11,0,914,1/238.2,1/649.5,0.0,174.3
"
494
",5516,14,13,0,835,1/394.0,1/424.3,0.0,204.3
"
495
",4460,13,9,0,985,1/343.1,1/495.6,0.0,202.7
"
496
",7411,26,25,0,1849,1/285.0,1/296.4,0.0,145.3
"
497
",7549,35,23,0,1914,1/215.7,1/328.2,0.0,130.2
"
498
",6252,17,15,0,698,1/367.8,1/416.8,0.0,195.4
"
499
",5269,22,9,0,1457,1/239.5,1/585.4,0.0,170.0
"
500
",4662,12,10,0,651,1/388.5,1/466.2,0.0,211.9
"
501
",6653,23,17,0,800,1/289.3,1/391.4,0.0,166.3
"
502
",3765,8,8,0,732,1/470.6,1/470.6,0.0,235.3
"
503
",5983,30,21,0,3124,1/199.4,1/284.9,0.0,117.3
"
504
",2632,11,4,0,1072,1/239.3,1/658.0,0.0,175.5
"
505
",6336,22,20,0,1288,1/288.0,1/316.8,0.0,150.9
"
506
",3225,9,9,0,555,1/358.3,1/358.3,0.0,179.2
"
507
",7090,29,22,0,1618,1/244.5,1/322.3,0.0,139.0
"
508
",4421,12,11,0,771,1/368.4,1/401.9,0.0,192.2
"
509
",6429,22,30,0,2423,1/292.2,1/214.3,0.0,123.6
"
510
",6150,17,12,0,802,1/361.8,1/512.5,0.0,212.1
"
511
",3540,11,9,0,1147,1/321.8,1/393.3,0.0,177.0
"
512
",5033,14,13,0,573,1/359.5,1/387.2,0.0,186.4
"
513
",8617,31,20,0,1646,1/278.0,1/430.9,0.0,169.0
"
514
",6059,22,19,0,2007,1/275.4,1/318.9,0.0,147.8
"
515
",3606,12,5,0,748,1/300.5,1/721.2,0.0,212.1
"
516
",7134,29,29,0,2714,1/246.0,1/246.0,0.0,123.0
"
517
",5445,25,13,0,1921,1/217.8,1/418.8,0.0,143.3
"
524
",6420,24,9,0,1055,1/267.5,1/713.3,0.0,194.5
"
525
",4538,14,6,0,990,1/324.1,1/756.3,0.0,226.9
"
526
",6658,26,20,0,788,1/256.1,1/332.9,0.0,144.7
"
527
",7435,36,26,0,2321,1/206.5,1/286.0,0.0,119.9
"
528
",3965,13,9,0,778,1/305.0,1/440.6,0.0,180.2
"
529
",6778,35,23,0,3485,1/193.7,1/294.7,0.0,116.9
"
530
",4997,13,12,0,895,1/384.4,1/416.4,0.0,199.9
"
531
",4933,16,6,0,803,1/308.3,1/822.2,0.0,224.2
"
532
",6461,23,16,0,1274,1/280.9,1/403.8,0.0,165.7
"
533
",4482,21,5,0,1416,1/213.4,1/896.4,0.0,172.4
"
534
",7819,28,29,0,1551,1/279.3,1/269.6,0.0,137.2
"
535
",7646,28,30,0,1666,1/273.1,1/254.9,0.0,131.8
