台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",4148,10,6,0,631,1/414.8,1/691.3,0.0,259.3
"
479
",7738,29,25,0,1839,1/266.8,1/309.5,0.0,143.3
"
480
",7515,33,22,0,2847,1/227.7,1/341.6,0.0,136.6
"
481
",8915,33,35,0,2083,1/270.2,1/254.7,0.0,131.1
"
482
",6792,30,15,0,1414,1/226.4,1/452.8,0.0,150.9
"
483
",8742,41,43,0,4543,1/213.2,1/203.3,0.0,104.1
"
484
",6092,15,18,0,678,1/406.1,1/338.4,0.0,184.6
"
485
",8659,37,29,0,2175,1/234.0,1/298.6,0.0,131.2
"
486
",4766,23,10,0,1952,1/207.2,1/476.6,0.0,144.4
"
487
",4596,14,8,0,1088,1/328.3,1/574.5,0.0,208.9
"
488
",5667,16,14,0,692,1/354.2,1/404.8,0.0,188.9
"
489
",8195,38,28,0,2380,1/215.7,1/292.7,0.0,124.2
"
490
",7987,31,29,0,2805,1/257.6,1/275.4,0.0,133.1
"
491
",3715,15,8,0,905,1/247.7,1/464.4,0.0,161.5
"
492
",6683,19,20,0,903,1/351.7,1/334.2,0.0,171.4
"
493
",6507,23,16,0,1190,1/282.9,1/406.7,0.0,166.8
"
494
",6551,18,21,0,893,1/363.9,1/312.0,0.0,168.0
"
495
",4414,14,9,0,842,1/315.3,1/490.4,0.0,191.9
"
496
",7081,22,20,0,1456,1/321.9,1/354.1,0.0,168.6
"
497
",7427,40,13,0,2712,1/185.7,1/571.3,0.0,140.1
"
498
",8055,28,20,0,881,1/287.7,1/402.8,0.0,167.8
"
499
",4663,17,7,0,894,1/274.3,1/666.1,0.0,194.3
"
500
",7100,27,18,0,882,1/263.0,1/394.4,0.0,157.8
"
501
",6770,30,13,0,1805,1/225.7,1/520.8,0.0,157.4
"
502
",7776,28,23,0,2824,1/277.7,1/338.1,0.0,152.5
"
503
",6011,25,14,0,1189,1/240.4,1/429.4,0.0,154.1
"
504
",8255,38,23,0,1769,1/217.2,1/358.9,0.0,135.3
"
505
",3433,8,7,0,891,1/429.1,1/490.4,0.0,228.9
"
506
",3605,13,8,0,602,1/277.3,1/450.6,0.0,171.7
"
507
",8343,36,21,0,2101,1/231.8,1/397.3,0.0,146.4
"
508
",8102,29,29,0,3063,1/279.4,1/279.4,0.0,139.7
"
509
",6292,21,21,0,1114,1/299.6,1/299.6,0.0,149.8
"
510
",8474,24,33,0,1428,1/353.1,1/256.8,0.0,148.7
"
511
",7089,27,20,0,1608,1/262.6,1/354.5,0.0,150.8
"
512
",7722,22,24,0,1045,1/351.0,1/321.8,0.0,167.9
"
513
",3831,14,4,0,801,1/273.6,1/957.8,0.0,212.8
"
514
",8137,33,28,0,1647,1/246.6,1/290.6,0.0,133.4
"
515
",7275,35,14,0,2236,1/207.9,1/519.6,0.0,148.5
"
516
",6551,20,19,0,880,1/327.6,1/344.8,0.0,168.0
"
517
",7302,22,21,0,855,1/331.9,1/347.7,0.0,169.8
"
526
",7959,22,27,0,1495,1/361.8,1/294.8,0.0,162.4
"
527
",9032,48,28,0,4502,1/188.2,1/322.6,0.0,118.8
"
528
",3232,8,7,0,733,1/404.0,1/461.7,0.0,215.5
"
529
",7949,39,27,0,3098,1/203.8,1/294.4,0.0,120.4
"
530
",4745,20,10,0,1142,1/237.3,1/474.5,0.0,158.2
"
531
",7223,29,17,0,1482,1/249.1,1/424.9,0.0,157.0
"
532
",8235,31,26,0,1417,1/265.6,1/316.7,0.0,144.5
"
533
",7307,22,22,0,2436,1/332.1,1/332.1,0.0,166.1
"
534
",4204,14,9,0,907,1/300.3,1/467.1,0.0,182.8
"
535
",8150,30,20,0,1019,1/271.7,1/407.5,0.0,163.0
