台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",7517,28,21,0,1279,1/268.5,1/358.0,0.0,153.4
"
479
",4185,18,4,0,1600,1/232.5,1/1046.3,0.0,190.2
"
480
",7744,24,22,0,842,1/322.7,1/352.0,0.0,168.3
"
481
",5313,17,10,0,980,1/312.5,1/531.3,0.0,196.8
"
482
",4209,12,6,0,621,1/350.8,1/701.5,0.0,233.8
"
483
",8967,27,31,0,950,1/332.1,1/289.3,0.0,154.6
"
484
",8863,28,28,0,1536,1/316.5,1/316.5,0.0,158.3
"
485
",6940,30,17,0,1696,1/231.3,1/408.2,0.0,147.7
"
486
",4454,11,13,0,1159,1/404.9,1/342.6,0.0,185.6
"
487
",5259,16,15,0,813,1/328.7,1/350.6,0.0,169.6
"
488
",6985,24,18,0,1244,1/291.0,1/388.1,0.0,166.3
"
489
",4596,17,11,0,1356,1/270.4,1/417.8,0.0,164.1
"
490
",7645,26,22,0,1121,1/294.0,1/347.5,0.0,159.3
"
491
",5837,22,13,0,1221,1/265.3,1/449.0,0.0,166.8
"
492
",1842,6,1,0,662,1/307.0,1/1842.0,0.0,263.1
"
493
",9197,39,35,0,3101,1/235.8,1/262.8,0.0,124.3
"
494
",4309,21,9,0,2643,1/205.2,1/478.8,0.0,143.6
"
495
",7703,33,22,0,2678,1/233.4,1/350.1,0.0,140.1
"
496
",6756,18,18,0,998,1/375.3,1/375.3,0.0,187.7
"
497
",7802,35,21,0,2500,1/222.9,1/371.5,0.0,139.3
"
498
",6623,17,20,0,938,1/389.6,1/331.2,0.0,179.0
"
499
",6868,20,25,0,864,1/343.4,1/274.7,0.0,152.6
"
500
",6233,27,17,0,1844,1/230.9,1/366.6,0.0,141.7
"
501
",2625,9,2,0,555,1/291.7,1/1312.5,0.0,238.6
"
502
",6124,19,20,0,1098,1/322.3,1/306.2,0.0,157.0
"
503
",7333,17,34,0,841,1/431.4,1/215.7,0.0,143.8
"
504
",8591,40,28,0,3379,1/214.8,1/306.8,0.0,126.3
"
505
",5896,19,16,0,1237,1/310.3,1/368.5,0.0,168.5
"
506
",4569,18,13,0,1293,1/253.8,1/351.5,0.0,147.4
"
507
",6605,24,20,0,983,1/275.2,1/330.3,0.0,150.1
"
508
",5199,19,8,0,671,1/273.6,1/649.9,0.0,192.6
"
509
",7426,29,27,0,2604,1/256.1,1/275.0,0.0,132.6
"
510
",5345,21,15,0,1146,1/254.5,1/356.3,0.0,148.5
"
511
",6157,21,14,0,947,1/293.2,1/439.8,0.0,175.9
"
512
",4852,15,16,0,1160,1/323.5,1/303.3,0.0,156.5
"
513
",6690,26,21,0,1657,1/257.3,1/318.6,0.0,142.3
"
514
",4696,20,10,0,1438,1/234.8,1/469.6,0.0,156.5
"
515
",7004,29,23,0,1845,1/241.5,1/304.5,0.0,134.7
"
516
",3523,12,6,0,776,1/293.6,1/587.2,0.0,195.7
"
517
",7002,24,23,0,1013,1/291.8,1/304.4,0.0,149.0
"
526
",8660,32,30,0,1051,1/270.6,1/288.7,0.0,139.7
"
527
",7462,27,23,0,1527,1/276.4,1/324.4,0.0,149.2
"
528
",4236,16,7,0,785,1/264.8,1/605.1,0.0,184.2
"
529
",7698,28,23,0,1454,1/274.9,1/334.7,0.0,150.9
"
530
",8609,42,18,0,2765,1/205.0,1/478.3,0.0,143.5
"
531
",4132,12,13,0,776,1/344.3,1/317.8,0.0,165.3
"
532
",5602,25,16,0,1731,1/224.1,1/350.1,0.0,136.6
"
533
",5131,15,12,0,764,1/342.1,1/427.6,0.0,190.0
"
534
",7160,33,17,0,1572,1/217.0,1/421.2,0.0,143.2
"
535
",6962,19,19,0,1141,1/366.4,1/366.4,0.0,183.2
