台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",8917,34,34,0,2511,1/262.3,1/262.3,0.0,131.1
"
479
",6637,15,19,0,509,1/442.5,1/349.3,0.0,195.2
"
480
",5180,29,16,0,3096,1/178.6,1/323.8,0.0,115.1
"
481
",3720,9,11,0,707,1/413.3,1/338.2,0.0,186.0
"
482
",9237,33,35,0,3031,1/279.9,1/263.9,0.0,135.8
"
483
",3748,13,8,0,630,1/288.3,1/468.5,0.0,178.5
"
484
",4296,13,12,0,585,1/330.5,1/358.0,0.0,171.8
"
485
",8311,40,22,0,2761,1/207.8,1/377.8,0.0,134.0
"
486
",4324,13,9,0,591,1/332.6,1/480.4,0.0,196.5
"
487
",6406,22,16,0,1129,1/291.2,1/400.4,0.0,168.6
"
488
",7136,21,18,0,1086,1/339.8,1/396.4,0.0,183.0
"
489
",6353,28,16,0,2381,1/226.9,1/397.1,0.0,144.4
"
490
",8493,29,28,0,1109,1/292.9,1/303.3,0.0,149.0
"
491
",8218,26,29,0,970,1/316.1,1/283.4,0.0,149.4
"
492
",7439,30,18,0,1025,1/248.0,1/413.3,0.0,155.0
"
493
",9278,48,31,0,4567,1/193.3,1/299.3,0.0,117.4
"
494
",3268,12,7,0,843,1/272.3,1/466.9,0.0,172.0
"
495
",5734,18,16,0,790,1/318.6,1/358.4,0.0,168.6
"
496
",6444,30,14,0,1704,1/214.8,1/460.3,0.0,146.5
"
497
",7403,27,10,0,1190,1/274.2,1/740.3,0.0,200.1
"
498
",5971,18,11,0,652,1/331.7,1/542.8,0.0,205.9
"
499
",8391,34,28,0,1497,1/246.8,1/299.7,0.0,135.3
"
500
",7779,32,24,0,1927,1/243.1,1/324.1,0.0,138.9
"
501
",7868,23,26,0,1417,1/342.1,1/302.6,0.0,160.6
"
502
",7688,27,24,0,1630,1/284.7,1/320.3,0.0,150.7
"
503
",5262,22,13,0,1249,1/239.2,1/404.8,0.0,150.3
"
504
",7900,32,28,0,1817,1/246.9,1/282.1,0.0,131.7
"
505
",8256,37,22,0,2162,1/223.1,1/375.3,0.0,139.9
"
506
",4473,10,9,0,498,1/447.3,1/497.0,0.0,235.4
"
507
",6232,14,14,0,631,1/445.1,1/445.1,0.0,222.6
"
508
",7907,39,17,0,3567,1/202.7,1/465.1,0.0,141.2
"
509
",8920,52,29,0,5910,1/171.5,1/307.6,0.0,110.1
"
510
",6451,27,21,0,2329,1/238.9,1/307.2,0.0,134.4
"
511
",8436,36,23,0,2695,1/234.3,1/366.8,0.0,143.0
"
512
",3251,11,8,0,796,1/295.5,1/406.4,0.0,171.1
"
513
",9032,33,35,0,1859,1/273.7,1/258.1,0.0,132.8
"
514
",5482,17,13,0,977,1/322.5,1/421.7,0.0,182.7
"
515
",8788,33,33,0,2394,1/266.3,1/266.3,0.0,133.2
"
516
",5129,11,14,0,611,1/466.3,1/366.4,0.0,205.2
"
517
",8251,26,28,0,1945,1/317.3,1/294.7,0.0,152.8
"
524
",6510,21,20,0,1121,1/310.0,1/325.5,0.0,158.8
"
525
",5668,12,13,0,653,1/472.3,1/436.0,0.0,226.7
"
526
",7691,32,36,0,3067,1/240.3,1/213.6,0.0,113.1
"
527
",6521,23,21,0,1623,1/283.5,1/310.5,0.0,148.2
"
528
",7473,27,22,0,1090,1/276.8,1/339.7,0.0,152.5
"
529
",6192,24,18,0,1066,1/258.0,1/344.0,0.0,147.4
"
530
",8285,29,24,0,981,1/285.7,1/345.2,0.0,156.3
"
531
",6825,27,22,0,1108,1/252.8,1/310.2,0.0,139.3
"
532
",5753,25,19,0,2110,1/230.1,1/302.8,0.0,130.8
"
533
",4606,16,6,0,1227,1/287.9,1/767.7,0.0,209.4
"
534
",7543,27,16,0,1177,1/279.4,1/471.4,0.0,175.4
"
535
",7215,40,17,0,3528,1/180.4,1/424.4,0.0,126.6
