台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",6777,25,24,0,1820,1/271.1,1/282.4,0.0,138.3
"
479
",4267,11,10,0,992,1/387.9,1/426.7,0.0,203.2
"
480
",5500,16,11,0,858,1/343.8,1/500.0,0.0,203.7
"
481
",2621,9,2,0,480,1/291.2,1/1310.5,0.0,238.3
"
482
",4316,14,11,0,787,1/308.3,1/392.4,0.0,172.6
"
483
",7558,30,23,0,1493,1/251.9,1/328.6,0.0,142.6
"
484
",3540,6,5,0,501,1/590.0,1/708.0,0.0,321.8
"
485
",4281,16,15,0,1003,1/267.6,1/285.4,0.0,138.1
"
486
",7111,16,30,0,919,1/444.4,1/237.0,0.0,154.6
"
487
",6300,25,15,0,1168,1/252.0,1/420.0,0.0,157.5
"
488
",5022,20,11,0,1144,1/251.1,1/456.5,0.0,162.0
"
489
",3441,12,9,0,785,1/286.8,1/382.3,0.0,163.9
"
490
",1697,5,1,0,361,1/339.4,1/1697.0,0.0,282.8
"
491
",5917,17,19,0,1750,1/348.1,1/311.4,0.0,164.4
"
492
",6335,23,22,0,1549,1/275.4,1/288.0,0.0,140.8
"
493
",6890,27,18,0,1552,1/255.2,1/382.8,0.0,153.1
"
494
",7246,27,24,0,2365,1/268.4,1/301.9,0.0,142.1
"
495
",2155,9,3,0,1129,1/239.4,1/718.3,0.0,179.6
"
496
",7848,31,38,0,2346,1/253.2,1/206.5,0.0,113.7
"
497
",7194,32,21,0,2383,1/224.8,1/342.6,0.0,135.7
"
498
",7745,33,27,0,2843,1/234.7,1/286.9,0.0,129.1
"
499
",2295,6,5,0,601,1/382.5,1/459.0,0.0,208.6
"
500
",7597,36,23,0,2433,1/211.0,1/330.3,0.0,128.8
"
501
",4431,19,14,0,927,1/233.2,1/316.5,0.0,134.3
"
502
",7760,29,28,0,1722,1/267.6,1/277.1,0.0,136.1
"
503
",4007,9,10,0,737,1/445.2,1/400.7,0.0,210.9
"
504
",1628,3,2,0,281,1/542.7,1/814.0,0.0,325.6
"
505
",4685,20,10,0,1196,1/234.3,1/468.5,0.0,156.2
"
506
",6092,32,12,0,2670,1/190.4,1/507.7,0.0,138.5
"
507
",7344,33,29,0,2399,1/222.5,1/253.2,0.0,118.5
"
508
",6470,29,18,0,2415,1/223.1,1/359.4,0.0,137.7
"
509
",5886,20,15,0,800,1/294.3,1/392.4,0.0,168.2
"
510
",7444,29,20,0,1524,1/256.7,1/372.2,0.0,151.9
"
511
",6748,29,15,0,864,1/232.7,1/449.9,0.0,153.4
"
512
",4325,15,16,0,1154,1/288.3,1/270.3,0.0,139.5
"
513
",6793,23,17,0,775,1/295.3,1/399.6,0.0,169.8
"
514
",5404,22,18,0,1769,1/245.6,1/300.2,0.0,135.1
"
515
",3920,13,15,0,1317,1/301.5,1/261.3,0.0,140.0
"
516
",6598,20,21,0,686,1/329.9,1/314.2,0.0,160.9
"
517
",6505,22,17,0,1055,1/295.7,1/382.6,0.0,166.8
"
526
",9178,36,27,0,1865,1/254.9,1/339.9,0.0,145.7
"
527
",4830,22,9,0,1833,1/219.5,1/536.7,0.0,155.8
"
528
",5644,23,14,0,2183,1/245.4,1/403.1,0.0,152.5
"
529
",1246,4,1,0,456,1/311.5,1/1246.0,0.0,249.2
"
530
",6115,17,18,0,1158,1/359.7,1/339.7,0.0,174.7
"
531
",2762,10,10,0,1263,1/276.2,1/276.2,0.0,138.1
"
532
",5887,22,18,0,1071,1/267.6,1/327.1,0.0,147.2
"
533
",6752,34,13,0,2177,1/198.6,1/519.4,0.0,143.7
"
534
",8191,33,26,0,1437,1/248.2,1/315.0,0.0,138.8
"
535
",8221,25,26,0,1344,1/328.8,1/316.2,0.0,161.2
