台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",7809,25,30,0,708,1/312.4,1/260.3,0.0,142.0
"
479
",6320,24,14,0,1195,1/263.3,1/451.4,0.0,166.3
"
480
",6720,16,12,0,655,1/420.0,1/560.0,0.0,240.0
"
481
",6941,35,22,0,3114,1/198.3,1/315.5,0.0,121.8
"
482
",4998,19,16,0,1157,1/263.1,1/312.4,0.0,142.8
"
483
",9018,33,23,0,1402,1/273.3,1/392.1,0.0,161.0
"
484
",7659,29,31,0,2475,1/264.1,1/247.1,0.0,127.7
"
485
",8656,30,39,0,2000,1/288.5,1/221.9,0.0,125.4
"
486
",2412,9,7,0,1364,1/268.0,1/344.6,0.0,150.8
"
487
",3870,10,11,0,630,1/387.0,1/351.8,0.0,184.3
"
488
",6731,26,15,0,1673,1/258.9,1/448.7,0.0,164.2
"
489
",7576,31,24,0,1889,1/244.4,1/315.7,0.0,137.7
"
490
",4628,15,12,0,898,1/308.5,1/385.7,0.0,171.4
"
491
",3435,14,5,0,1220,1/245.4,1/687.0,0.0,180.8
"
492
",4567,7,10,0,661,1/652.4,1/456.7,0.0,268.6
"
493
",6130,20,18,0,605,1/306.5,1/340.6,0.0,161.3
"
494
",8675,34,38,0,1981,1/255.1,1/228.3,0.0,120.5
"
495
",6154,24,20,0,1525,1/256.4,1/307.7,0.0,139.9
"
496
",6686,19,20,0,915,1/351.9,1/334.3,0.0,171.4
"
497
",6883,24,11,0,1266,1/286.8,1/625.7,0.0,196.7
"
498
",6528,23,9,0,905,1/283.8,1/725.3,0.0,204.0
"
499
",7657,37,18,0,2215,1/206.9,1/425.4,0.0,139.2
"
500
",5608,23,11,0,1418,1/243.8,1/509.8,0.0,164.9
"
501
",5229,16,14,0,683,1/326.8,1/373.5,0.0,174.3
"
502
",3112,7,8,0,539,1/444.6,1/389.0,0.0,207.5
"
503
",7348,20,29,0,955,1/367.4,1/253.4,0.0,150.0
"
504
",4490,15,11,0,881,1/299.3,1/408.2,0.0,172.7
"
505
",5189,16,13,0,612,1/324.3,1/399.2,0.0,178.9
"
506
",7584,40,20,0,4054,1/189.6,1/379.2,0.0,126.4
"
507
",5859,19,24,0,2115,1/308.4,1/244.1,0.0,136.3
"
508
",6543,26,14,0,962,1/251.7,1/467.4,0.0,163.6
"
509
",4606,22,10,0,2137,1/209.4,1/460.6,0.0,143.9
"
510
",6709,30,27,0,2520,1/223.6,1/248.5,0.0,117.7
"
511
",5926,20,15,0,1079,1/296.3,1/395.1,0.0,169.3
"
512
",6494,26,23,0,1882,1/249.8,1/282.3,0.0,132.5
"
513
",3152,12,4,0,735,1/262.7,1/788.0,0.0,197.0
"
514
",4584,13,8,0,482,1/352.6,1/573.0,0.0,218.3
"
515
",3259,6,5,0,383,1/543.2,1/651.8,0.0,296.3
"
516
",7606,36,26,0,2788,1/211.3,1/292.5,0.0,122.7
"
517
",8794,35,21,0,1562,1/251.3,1/418.8,0.0,157.0
"
524
",5790,21,12,0,862,1/275.7,1/482.5,0.0,175.5
"
525
",5614,17,13,0,828,1/330.2,1/431.8,0.0,187.1
"
526
",6624,25,19,0,1191,1/265.0,1/348.6,0.0,150.5
"
527
",3433,7,8,0,457,1/490.4,1/429.1,0.0,228.9
"
528
",7959,33,19,0,1357,1/241.2,1/418.9,0.0,153.1
"
529
",6132,26,11,0,857,1/235.8,1/557.5,0.0,165.7
"
530
",8393,31,23,0,1959,1/270.7,1/364.9,0.0,155.4
"
531
",6861,22,24,0,1493,1/311.9,1/285.9,0.0,149.2
"
532
",8259,34,31,0,2735,1/242.9,1/266.4,0.0,127.1
"
533
",7545,29,30,0,1308,1/260.2,1/251.5,0.0,127.9
"
534
",3602,10,9,0,709,1/360.2,1/400.2,0.0,189.6
"
535
",8183,29,34,0,1558,1/282.2,1/240.7,0.0,129.9
