台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",8875,30,28,0,1491,1/295.8,1/317.0,0.0,153.0
"
479
",8318,37,28,0,2359,1/224.8,1/297.1,0.0,128.0
"
480
",7858,31,18,0,1033,1/253.5,1/436.6,0.0,160.4
"
481
",8432,28,35,0,1180,1/301.1,1/240.9,0.0,133.8
"
482
",8877,29,23,0,1117,1/306.1,1/386.0,0.0,170.7
"
483
",8959,46,34,0,4613,1/194.8,1/263.5,0.0,112.0
"
484
",7467,29,19,0,1037,1/257.5,1/393.0,0.0,155.6
"
485
",8202,29,17,0,1184,1/282.8,1/482.5,0.0,178.3
"
486
",7921,21,29,0,684,1/377.2,1/273.1,0.0,158.4
"
487
",8050,33,29,0,2773,1/243.9,1/277.6,0.0,129.8
"
488
",6801,20,19,0,1152,1/340.1,1/357.9,0.0,174.4
"
489
",5808,20,15,0,1062,1/290.4,1/387.2,0.0,165.9
"
490
",7000,28,21,0,1460,1/250.0,1/333.3,0.0,142.9
"
491
",8008,29,20,0,1211,1/276.1,1/400.4,0.0,163.4
"
492
",4944,14,12,0,709,1/353.1,1/412.0,0.0,190.2
"
493
",7923,27,29,0,1640,1/293.4,1/273.2,0.0,141.5
"
494
",9464,35,30,0,1303,1/270.4,1/315.5,0.0,145.6
"
495
",7092,26,21,0,2143,1/272.8,1/337.7,0.0,150.9
"
496
",8634,28,26,0,1393,1/308.4,1/332.1,0.0,159.9
"
497
",8023,24,23,0,900,1/334.3,1/348.8,0.0,170.7
"
498
",7288,30,25,0,2329,1/242.9,1/291.5,0.0,132.5
"
499
",7653,28,32,0,2063,1/273.3,1/239.2,0.0,127.6
"
500
",5464,16,18,0,860,1/341.5,1/303.6,0.0,160.7
"
501
",8987,36,35,0,2331,1/249.6,1/256.8,0.0,126.6
"
502
",8697,31,29,0,1273,1/280.5,1/299.9,0.0,145.0
"
503
",7173,22,26,0,1038,1/326.0,1/275.9,0.0,149.4
"
504
",8252,34,35,0,2297,1/242.7,1/235.8,0.0,119.6
"
505
",7398,34,19,0,2344,1/217.6,1/389.4,0.0,139.6
"
506
",8818,34,33,0,2993,1/259.4,1/267.2,0.0,131.6
"
507
",7409,27,24,0,1853,1/274.4,1/308.7,0.0,145.3
"
508
",8763,42,29,0,3068,1/208.6,1/302.2,0.0,123.4
"
509
",8682,40,22,0,2543,1/217.1,1/394.6,0.0,140.0
"
510
",7213,26,18,0,1154,1/277.4,1/400.7,0.0,163.9
"
511
",7272,35,15,0,2217,1/207.8,1/484.8,0.0,145.4
"
512
",8241,33,28,0,1973,1/249.7,1/294.3,0.0,135.1
"
513
",7425,26,25,0,1208,1/285.6,1/297.0,0.0,145.6
"
514
",7279,27,21,0,1469,1/269.6,1/346.6,0.0,151.6
"
515
",7198,22,23,0,1467,1/327.2,1/313.0,0.0,160.0
"
516
",8798,42,26,0,2489,1/209.5,1/338.4,0.0,129.4
"
517
",8656,29,26,0,2455,1/298.5,1/332.9,0.0,157.4
"
524
",8574,30,18,0,902,1/285.8,1/476.3,0.0,178.6
"
525
",5393,18,11,0,903,1/299.6,1/490.3,0.0,186.0
"
526
",8380,24,34,0,1359,1/349.2,1/246.5,0.0,144.5
"
527
",6994,21,27,0,1041,1/333.0,1/259.0,0.0,145.7
"
528
",8876,38,29,0,2275,1/233.6,1/306.1,0.0,132.5
"
529
",9636,47,31,0,3516,1/205.0,1/310.8,0.0,123.5
"
530
",5937,24,10,0,1523,1/247.4,1/593.7,0.0,174.6
"
531
",7314,25,14,0,1425,1/292.6,1/522.4,0.0,187.5
"
532
",8145,31,23,0,1455,1/262.7,1/354.1,0.0,150.8
"
533
",4732,13,8,0,598,1/364.0,1/591.5,0.0,225.3
"
534
",7100,29,18,0,1786,1/244.8,1/394.4,0.0,151.1
"
535
",8241,27,30,2,1090,1/305.2,1/274.7,4120.5,144.6
