台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",6725,29,14,0,1443,1/231.9,1/480.4,0.0,156.4
"
479
",5592,24,8,0,1354,1/233.0,1/699.0,0.0,174.8
"
480
",7959,36,27,0,2317,1/221.1,1/294.8,0.0,126.3
"
481
",5836,24,19,0,1785,1/243.2,1/307.2,0.0,135.7
"
482
",3931,8,14,0,673,1/491.4,1/280.8,0.0,178.7
"
483
",7518,25,17,0,980,1/300.7,1/442.2,0.0,179.0
"
484
",7940,38,30,0,3146,1/208.9,1/264.7,0.0,116.8
"
485
",7214,31,23,0,2063,1/232.7,1/313.7,0.0,133.6
"
486
",7541,31,20,0,1972,1/243.3,1/377.1,0.0,147.9
"
487
",6844,33,19,0,2441,1/207.4,1/360.2,0.0,131.6
"
488
",3827,14,6,0,878,1/273.4,1/637.8,0.0,191.4
"
489
",5985,22,18,0,1297,1/272.0,1/332.5,0.0,149.6
"
490
",8758,34,28,0,2182,1/257.6,1/312.8,0.0,141.3
"
491
",7652,25,25,0,1257,1/306.1,1/306.1,0.0,153.0
"
492
",5769,21,13,0,1124,1/274.7,1/443.8,0.0,169.7
"
493
",5009,21,13,0,1534,1/238.5,1/385.3,0.0,147.3
"
494
",8378,36,20,0,1939,1/232.7,1/418.9,0.0,149.6
"
495
",4535,13,14,0,932,1/348.8,1/323.9,0.0,168.0
"
496
",8166,28,26,0,1213,1/291.6,1/314.1,0.0,151.2
"
497
",6417,23,15,0,1082,1/279.0,1/427.8,0.0,168.9
"
498
",5605,29,14,0,2424,1/193.3,1/400.4,0.0,130.3
"
499
",7735,29,15,0,956,1/266.7,1/515.7,0.0,175.8
"
500
",5748,17,15,0,750,1/338.1,1/383.2,0.0,179.6
"
501
",6586,32,14,0,2503,1/205.8,1/470.4,0.0,143.2
"
502
",7743,34,23,0,2338,1/227.7,1/336.7,0.0,135.8
"
503
",8803,35,25,0,1625,1/251.5,1/352.1,0.0,146.7
"
504
",5504,29,15,0,2529,1/189.8,1/366.9,0.0,125.1
"
505
",7199,26,18,0,1247,1/276.9,1/399.9,0.0,163.6
"
506
",3247,8,7,0,540,1/405.9,1/463.9,0.0,216.5
"
507
",5676,14,20,0,563,1/405.4,1/283.8,0.0,166.9
"
508
",7668,25,24,0,1552,1/306.7,1/319.5,0.0,156.5
"
509
",2655,10,3,0,500,1/265.5,1/885.0,0.0,204.2
"
510
",6081,29,22,0,2123,1/209.7,1/276.4,0.0,119.2
"
511
",6631,32,16,0,3368,1/207.2,1/414.4,0.0,138.1
"
512
",5600,31,13,0,3008,1/180.6,1/430.8,0.0,127.3
"
513
",6740,27,16,0,1820,1/249.6,1/421.3,0.0,156.7
"
514
",8363,29,26,0,1160,1/288.4,1/321.7,0.0,152.1
"
515
",7472,25,28,0,1188,1/298.9,1/266.9,0.0,141.0
"
516
",9237,41,41,0,3676,1/225.3,1/225.3,0.0,112.6
"
517
",7528,27,24,0,1311,1/278.8,1/313.7,0.0,147.6
"
526
",6101,18,15,0,639,1/338.9,1/406.7,0.0,184.9
"
527
",7609,30,21,0,1229,1/253.6,1/362.3,0.0,149.2
"
528
",3976,9,7,0,425,1/441.8,1/568.0,0.0,248.5
"
529
",6640,18,20,0,931,1/368.9,1/332.0,0.0,174.7
"
530
",3128,8,6,0,662,1/391.0,1/521.3,0.0,223.4
"
531
",7814,29,23,0,1710,1/269.4,1/339.7,0.0,150.3
"
532
",6667,30,18,0,2071,1/222.2,1/370.4,0.0,138.9
"
533
",7264,21,29,0,1189,1/345.9,1/250.5,0.0,145.3
"
534
",7571,36,30,0,3827,1/210.3,1/252.4,0.0,114.7
"
535
",7885,26,18,0,1385,1/303.3,1/438.1,0.0,179.2
