台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",8423,34,16,0,1224,1/247.7,1/526.4,0.0,168.5
"
479
",2550,7,5,0,566,1/364.3,1/510.0,0.0,212.5
"
480
",4800,18,11,0,1503,1/266.7,1/436.4,0.0,165.5
"
481
",8284,21,27,0,862,1/394.5,1/306.8,0.0,172.6
"
482
",3022,12,8,0,1069,1/251.8,1/377.8,0.0,151.1
"
483
",5525,23,11,0,1344,1/240.2,1/502.3,0.0,162.5
"
484
",7401,32,19,0,2377,1/231.3,1/389.5,0.0,145.1
"
485
",2995,16,6,0,1455,1/187.2,1/499.2,0.0,136.1
"
486
",5859,21,16,0,1075,1/279.0,1/366.2,0.0,158.4
"
487
",7446,31,16,0,2073,1/240.2,1/465.4,0.0,158.4
"
488
",2909,6,8,0,581,1/484.8,1/363.6,0.0,207.8
"
489
",4053,14,9,0,945,1/289.5,1/450.3,0.0,176.2
"
490
",7203,26,20,0,870,1/277.0,1/360.2,0.0,156.6
"
491
",7274,33,16,0,2255,1/220.4,1/454.6,0.0,148.4
"
492
",7604,26,24,0,1293,1/292.5,1/316.8,0.0,152.1
"
493
",3359,16,6,0,1485,1/209.9,1/559.8,0.0,152.7
"
494
",8076,43,24,0,3272,1/187.8,1/336.5,0.0,120.5
"
495
",4023,13,6,0,776,1/309.5,1/670.5,0.0,211.7
"
496
",6143,27,13,0,1908,1/227.5,1/472.5,0.0,153.6
"
497
",8109,35,27,0,2658,1/231.7,1/300.3,0.0,130.8
"
498
",7055,22,19,0,1681,1/320.7,1/371.3,0.0,172.1
"
499
",5429,22,13,0,1315,1/246.8,1/417.6,0.0,155.1
"
500
",3463,7,9,0,526,1/494.7,1/384.8,0.0,216.4
"
501
",4309,12,10,0,839,1/359.1,1/430.9,0.0,195.9
"
502
",7844,40,24,0,3804,1/196.1,1/326.8,0.0,122.6
"
503
",4651,18,11,0,881,1/258.4,1/422.8,0.0,160.4
"
504
",4863,20,13,0,1119,1/243.2,1/374.1,0.0,147.4
"
505
",4388,18,10,0,1665,1/243.8,1/438.8,0.0,156.7
"
506
",6460,17,24,0,1107,1/380.0,1/269.2,0.0,157.6
"
507
",6555,23,20,0,1674,1/285.0,1/327.8,0.0,152.4
"
508
",5666,20,18,0,1748,1/283.3,1/314.8,0.0,149.1
"
509
",5198,13,19,0,607,1/399.8,1/273.6,0.0,162.4
"
510
",5917,23,19,0,1810,1/257.3,1/311.4,0.0,140.9
"
511
",7409,24,24,0,1051,1/308.7,1/308.7,0.0,154.4
"
512
",4614,15,19,0,1202,1/307.6,1/242.8,0.0,135.7
"
513
",8344,33,24,0,2300,1/252.8,1/347.7,0.0,146.4
"
514
",7824,28,25,0,1318,1/279.4,1/313.0,0.0,147.6
"
515
",6324,26,15,0,1887,1/243.2,1/421.6,0.0,154.2
"
516
",2696,6,4,0,331,1/449.3,1/674.0,0.0,269.6
"
517
",6372,27,15,0,1171,1/236.0,1/424.8,0.0,151.7
"
524
",3161,10,2,0,839,1/316.1,1/1580.5,0.0,263.4
"
525
",4658,13,8,0,906,1/358.3,1/582.3,0.0,221.8
"
526
",5853,20,13,0,1083,1/292.7,1/450.2,0.0,177.4
"
527
",4973,27,15,0,2729,1/184.2,1/331.5,0.0,118.4
"
528
",2732,6,5,0,568,1/455.3,1/546.4,0.0,248.4
"
529
",5136,20,10,0,958,1/256.8,1/513.6,0.0,171.2
"
530
",6697,29,19,0,2064,1/230.9,1/352.5,0.0,139.5
"
531
",6709,24,17,0,1108,1/279.5,1/394.6,0.0,163.6
"
532
",2926,13,4,0,918,1/225.1,1/731.5,0.0,172.1
"
533
",5287,21,11,0,793,1/251.8,1/480.6,0.0,165.2
"
534
",8470,32,27,0,1050,1/264.7,1/313.7,0.0,143.6
"
535
",8305,27,30,0,1737,1/307.6,1/276.8,0.0,145.7
