台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",7667,28,27,0,1417,1/273.8,1/284.0,0.0,139.4
"
479
",4897,21,10,0,1373,1/233.2,1/489.7,0.0,158.0
"
480
",7720,33,32,0,2777,1/233.9,1/241.3,0.0,118.8
"
481
",7241,24,41,0,2549,1/301.7,1/176.6,0.0,111.4
"
482
",2810,6,5,0,257,1/468.3,1/562.0,0.0,255.5
"
483
",7576,35,18,0,2022,1/216.5,1/420.9,0.0,142.9
"
484
",7606,29,31,0,2260,1/262.3,1/245.4,0.0,126.8
"
485
",2184,6,2,0,355,1/364.0,1/1092.0,0.0,273.0
"
486
",4312,14,15,0,952,1/308.0,1/287.5,0.0,148.7
"
487
",8517,34,31,0,1823,1/250.5,1/274.7,0.0,131.0
"
488
",3729,11,7,0,630,1/339.0,1/532.7,0.0,207.2
"
489
",6982,22,21,0,1277,1/317.4,1/332.5,0.0,162.4
"
490
",4078,15,10,0,1040,1/271.9,1/407.8,0.0,163.1
"
491
",7378,27,20,0,767,1/273.3,1/368.9,0.0,157.0
"
492
",2373,6,2,0,388,1/395.5,1/1186.5,0.0,296.6
"
493
",7771,27,17,0,1049,1/287.8,1/457.1,0.0,176.6
"
494
",4219,19,10,0,1129,1/222.1,1/421.9,0.0,145.5
"
495
",7247,31,16,0,2160,1/233.8,1/452.9,0.0,154.2
"
496
",7749,25,27,0,786,1/310.0,1/287.0,0.0,149.0
"
497
",6953,20,22,0,1288,1/347.7,1/316.0,0.0,165.5
"
498
",8212,28,36,0,1502,1/293.3,1/228.1,0.0,128.3
"
499
",8379,41,28,0,3781,1/204.4,1/299.3,0.0,121.4
"
500
",6898,26,17,0,1831,1/265.3,1/405.8,0.0,160.4
"
501
",4821,18,15,0,1490,1/267.8,1/321.4,0.0,146.1
"
502
",8074,30,28,0,1477,1/269.1,1/288.4,0.0,139.2
"
503
",3911,9,6,0,459,1/434.6,1/651.8,0.0,260.7
"
504
",3425,7,8,0,696,1/489.3,1/428.1,0.0,228.3
"
505
",6921,34,15,0,2620,1/203.6,1/461.4,0.0,141.2
"
506
",6684,29,17,0,1065,1/230.5,1/393.2,0.0,145.3
"
507
",3826,14,8,0,746,1/273.3,1/478.3,0.0,173.9
"
508
",3315,9,8,0,661,1/368.3,1/414.4,0.0,195.0
"
509
",8228,26,27,0,961,1/316.5,1/304.7,0.0,155.2
"
510
",1204,3,2,0,437,1/401.3,1/602.0,0.0,240.8
"
511
",8411,36,23,0,2400,1/233.6,1/365.7,0.0,142.6
"
512
",7007,33,22,0,2323,1/212.3,1/318.5,0.0,127.4
"
513
",5566,15,19,0,810,1/371.1,1/292.9,0.0,163.7
"
514
",6328,26,18,0,1861,1/243.4,1/351.6,0.0,143.8
"
515
",7941,36,25,0,3262,1/220.6,1/317.6,0.0,130.2
"
516
",2436,8,2,0,493,1/304.5,1/1218.0,0.0,243.6
"
517
",6135,19,12,0,657,1/322.9,1/511.3,0.0,197.9
"
524
",5762,18,18,0,1410,1/320.1,1/320.1,0.0,160.1
"
525
",2764,11,7,0,811,1/251.3,1/394.9,0.0,153.6
"
526
",4669,17,12,0,772,1/274.6,1/389.1,0.0,161.0
"
527
",6793,29,18,0,2136,1/234.2,1/377.4,0.0,144.5
"
528
",4452,14,14,0,695,1/318.0,1/318.0,0.0,159.0
"
529
",2628,8,3,0,733,1/328.5,1/876.0,0.0,238.9
"
530
",6356,22,20,0,1392,1/288.9,1/317.8,0.0,151.3
"
531
",3568,11,5,0,761,1/324.4,1/713.6,0.0,223.0
"
532
",6293,24,17,0,1221,1/262.2,1/370.2,0.0,153.5
"
533
",6766,21,21,0,742,1/322.2,1/322.2,0.0,161.1
"
534
",4780,11,13,0,647,1/434.5,1/367.7,0.0,199.2
"
535
",7752,23,24,0,1874,1/337.0,1/323.0,0.0,164.9
