台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",6017,20,18,0,1876,1/300.9,1/334.3,0.0,158.3
"
479
",2659,7,5,0,590,1/379.9,1/531.8,0.0,221.6
"
480
",8465,26,28,0,934,1/325.6,1/302.3,0.0,156.8
"
481
",4835,17,17,0,1253,1/284.4,1/284.4,0.0,142.2
"
482
",6290,25,23,0,1723,1/251.6,1/273.5,0.0,131.0
"
483
",7198,24,28,0,1350,1/299.9,1/257.1,0.0,138.4
"
484
",6195,22,17,0,2112,1/281.6,1/364.4,0.0,158.8
"
485
",7273,33,19,0,1922,1/220.4,1/382.8,0.0,139.9
"
486
",6932,35,18,0,3339,1/198.1,1/385.1,0.0,130.8
"
487
",2977,8,8,0,994,1/372.1,1/372.1,0.0,186.1
"
488
",7464,28,23,0,1765,1/266.6,1/324.5,0.0,146.4
"
489
",6808,29,16,0,2219,1/234.8,1/425.5,0.0,151.3
"
490
",5506,15,18,0,613,1/367.1,1/305.9,0.0,166.8
"
491
",6161,25,22,0,1561,1/246.4,1/280.0,0.0,131.1
"
492
",3391,12,7,0,910,1/282.6,1/484.4,0.0,178.5
"
493
",4543,14,12,0,738,1/324.5,1/378.6,0.0,174.7
"
494
",7352,23,27,0,977,1/319.7,1/272.3,0.0,147.0
"
495
",3305,7,8,0,465,1/472.1,1/413.1,0.0,220.3
"
496
",1917,5,5,0,645,1/383.4,1/383.4,0.0,191.7
"
497
",7535,30,19,0,1198,1/251.2,1/396.6,0.0,153.8
"
498
",4916,22,12,0,1684,1/223.5,1/409.7,0.0,144.6
"
499
",9263,36,41,0,2413,1/257.3,1/225.9,0.0,120.3
"
500
",6356,22,25,0,2177,1/288.9,1/254.2,0.0,135.2
"
501
",5889,26,15,0,1715,1/226.5,1/392.6,0.0,143.6
"
502
",2772,6,7,0,495,1/462.0,1/396.0,0.0,213.2
"
503
",4475,13,13,0,747,1/344.2,1/344.2,0.0,172.1
"
504
",6484,32,12,0,1866,1/202.6,1/540.3,0.0,147.4
"
505
",1959,7,4,0,1034,1/279.9,1/489.8,0.0,178.1
"
506
",4604,10,14,0,995,1/460.4,1/328.9,0.0,191.8
"
507
",4476,15,12,0,962,1/298.4,1/373.0,0.0,165.8
"
508
",3399,15,8,0,1047,1/226.6,1/424.9,0.0,147.8
"
509
",4820,14,15,0,610,1/344.3,1/321.3,0.0,166.2
"
510
",1118,2,2,0,433,1/559.0,1/559.0,0.0,279.5
"
511
",8416,31,33,0,2334,1/271.5,1/255.0,0.0,131.5
"
512
",6532,29,21,0,1622,1/225.2,1/311.0,0.0,130.6
"
513
",3745,12,6,0,826,1/312.1,1/624.2,0.0,208.1
"
514
",1496,3,4,0,462,1/498.7,1/374.0,0.0,213.7
"
515
",8537,39,36,0,2912,1/218.9,1/237.1,0.0,113.8
"
516
",4526,10,15,0,665,1/452.6,1/301.7,0.0,181.0
"
517
",8070,38,28,0,3386,1/212.4,1/288.2,0.0,122.3
"
526
",3683,17,6,0,1411,1/216.6,1/613.8,0.0,160.1
"
527
",6854,22,17,0,1331,1/311.5,1/403.2,0.0,175.7
"
528
",4473,18,8,0,953,1/248.5,1/559.1,0.0,172.0
"
529
",4078,14,9,0,792,1/291.3,1/453.1,0.0,177.3
"
530
",2899,8,3,0,475,1/362.4,1/966.3,0.0,263.5
"
531
",4717,18,15,0,1589,1/262.1,1/314.5,0.0,142.9
"
532
",6180,26,16,0,1109,1/237.7,1/386.3,0.0,147.1
"
533
",7462,36,21,0,2824,1/207.3,1/355.3,0.0,130.9
"
534
",2573,9,5,0,600,1/285.9,1/514.6,0.0,183.8
"
535
",5399,21,11,0,1470,1/257.1,1/490.8,0.0,168.7
