台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",6784,38,13,0,2437,1/178.5,1/521.8,0.0,133.0
"
479
",5531,22,18,0,1043,1/251.4,1/307.3,0.0,138.3
"
480
",4085,13,13,0,1085,1/314.2,1/314.2,0.0,157.1
"
481
",6125,26,18,0,1834,1/235.6,1/340.3,0.0,139.2
"
482
",1463,5,1,0,586,1/292.6,1/1463.0,0.0,243.8
"
483
",2376,11,3,0,1117,1/216.0,1/792.0,0.0,169.7
"
484
",6116,23,15,0,1010,1/265.9,1/407.7,0.0,160.9
"
485
",3677,9,10,0,774,1/408.6,1/367.7,0.0,193.5
"
486
",5392,23,16,0,1282,1/234.4,1/337.0,0.0,138.3
"
487
",2064,5,5,0,385,1/412.8,1/412.8,0.0,206.4
"
488
",4068,9,12,0,690,1/452.0,1/339.0,0.0,193.7
"
489
",4195,12,7,0,508,1/349.6,1/599.3,0.0,220.8
"
490
",7063,25,26,0,1749,1/282.5,1/271.7,0.0,138.5
"
491
",2271,3,3,0,260,1/757.0,1/757.0,0.0,378.5
"
492
",5727,17,13,0,885,1/336.9,1/440.5,0.0,190.9
"
493
",2163,5,3,0,274,1/432.6,1/721.0,0.0,270.4
"
494
",1458,4,1,0,381,1/364.5,1/1458.0,0.0,291.6
"
495
",5136,18,12,0,1511,1/285.3,1/428.0,0.0,171.2
"
496
",7750,27,22,0,1514,1/287.0,1/352.3,0.0,158.2
"
497
",4350,15,11,0,1096,1/290.0,1/395.5,0.0,167.3
"
498
",7230,30,19,0,1172,1/241.0,1/380.5,0.0,147.6
"
499
",4697,23,6,0,2162,1/204.2,1/782.8,0.0,162.0
"
500
",6165,21,24,0,876,1/293.6,1/256.9,0.0,137.0
"
501
",9059,35,33,0,2142,1/258.8,1/274.5,0.0,133.2
"
502
",4783,25,12,0,2089,1/191.3,1/398.6,0.0,129.3
"
503
",8508,45,32,0,4624,1/189.1,1/265.9,0.0,110.5
"
504
",778,3,0,0,490,1/259.3,1/0.0,0.0,259.3
"
505
",7083,27,18,0,1900,1/262.3,1/393.5,0.0,157.4
"
506
",3290,8,8,0,718,1/411.3,1/411.3,0.0,205.6
"
507
",1784,6,2,0,520,1/297.3,1/892.0,0.0,223.0
"
508
",2083,3,8,0,611,1/694.3,1/260.4,0.0,189.4
"
509
",4531,23,15,0,2977,1/197.0,1/302.1,0.0,119.2
"
510
",8247,32,23,0,995,1/257.7,1/358.6,0.0,149.9
"
511
",6786,25,30,0,1702,1/271.4,1/226.2,0.0,123.4
"
512
",2439,6,8,0,720,1/406.5,1/304.9,0.0,174.2
"
513
",2579,6,7,0,721,1/429.8,1/368.4,0.0,198.4
"
514
",7596,27,31,0,1608,1/281.3,1/245.0,0.0,131.0
"
515
",6747,27,14,0,1291,1/249.9,1/481.9,0.0,164.6
"
516
",8979,35,30,0,1325,1/256.5,1/299.3,0.0,138.1
"
517
",3953,15,11,0,1160,1/263.5,1/359.4,0.0,152.0
"
526
",3952,15,6,0,885,1/263.5,1/658.7,0.0,188.2
"
527
",6119,22,17,0,1767,1/278.1,1/359.9,0.0,156.9
"
528
",3931,16,9,0,1094,1/245.7,1/436.8,0.0,157.2
"
529
",7863,32,29,0,1402,1/245.7,1/271.1,0.0,128.9
"
530
",3318,16,7,0,1487,1/207.4,1/474.0,0.0,144.3
"
531
",1087,3,0,0,291,1/362.3,1/0.0,0.0,362.3
"
532
",8156,36,31,0,2414,1/226.6,1/263.1,0.0,121.7
"
533
",1109,3,1,0,496,1/369.7,1/1109.0,0.0,277.3
"
534
",1930,6,2,0,849,1/321.7,1/965.0,0.0,241.3
"
535
",8056,27,34,0,1114,1/298.4,1/236.9,0.0,132.1
