台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",8273,26,28,0,1311,1/318.2,1/295.5,0.0,153.2
"
479
",7861,29,21,0,990,1/271.1,1/374.3,0.0,157.2
"
480
",7639,29,26,0,1504,1/263.4,1/293.8,0.0,138.9
"
481
",7264,32,18,0,2568,1/227.0,1/403.6,0.0,145.3
"
482
",6940,23,22,0,878,1/301.7,1/315.5,0.0,154.2
"
483
",7450,34,21,0,2523,1/219.1,1/354.8,0.0,135.5
"
484
",4475,14,15,0,738,1/319.6,1/298.3,0.0,154.3
"
485
",6396,23,16,0,1495,1/278.1,1/399.8,0.0,164.0
"
486
",7506,27,29,0,1295,1/278.0,1/258.8,0.0,134.0
"
487
",8126,35,26,0,2055,1/232.2,1/312.5,0.0,133.2
"
488
",9200,40,32,0,2688,1/230.0,1/287.5,0.0,127.8
"
489
",7744,27,22,0,1588,1/286.8,1/352.0,0.0,158.0
"
490
",8007,28,22,0,532,1/286.0,1/364.0,0.0,160.1
"
491
",7845,26,29,0,1589,1/301.7,1/270.5,0.0,142.6
"
492
",5243,14,12,0,746,1/374.5,1/436.9,0.0,201.7
"
493
",6932,18,19,0,1294,1/385.1,1/364.8,0.0,187.4
"
494
",5483,20,17,0,1130,1/274.2,1/322.5,0.0,148.2
"
495
",6019,25,11,0,1373,1/240.8,1/547.2,0.0,167.2
"
496
",8331,26,29,0,1386,1/320.4,1/287.3,0.0,151.5
"
497
",8099,26,30,0,1418,1/311.5,1/270.0,0.0,144.6
"
498
",9193,33,40,0,1455,1/278.6,1/229.8,0.0,125.9
"
499
",8641,34,31,0,2323,1/254.1,1/278.7,0.0,132.9
"
500
",8597,30,26,0,1614,1/286.6,1/330.7,0.0,153.5
"
501
",7231,31,17,0,1594,1/233.3,1/425.4,0.0,150.6
"
502
",6526,23,20,0,1106,1/283.7,1/326.3,0.0,151.8
"
503
",8014,33,23,0,1950,1/242.8,1/348.4,0.0,143.1
"
504
",5860,20,16,0,1180,1/293.0,1/366.3,0.0,162.8
"
505
",7700,31,33,0,2127,1/248.4,1/233.3,0.0,120.3
"
506
",8672,40,22,0,3059,1/216.8,1/394.2,0.0,139.9
"
507
",6810,28,28,0,3251,1/243.2,1/243.2,0.0,121.6
"
508
",7900,27,32,0,811,1/292.6,1/246.9,0.0,133.9
"
509
",7934,34,25,0,1785,1/233.4,1/317.4,0.0,134.5
"
510
",7333,27,15,0,960,1/271.6,1/488.9,0.0,174.6
"
511
",5592,19,10,0,797,1/294.3,1/559.2,0.0,192.8
"
512
",6881,23,20,0,1725,1/299.2,1/344.1,0.0,160.0
"
513
",6678,29,18,0,1869,1/230.3,1/371.0,0.0,142.1
"
514
",4669,13,7,0,1164,1/359.2,1/667.0,0.0,233.5
"
515
",8170,28,27,0,1170,1/291.8,1/302.6,0.0,148.5
"
516
",8467,36,27,0,3460,1/235.2,1/313.6,0.0,134.4
"
517
",8414,27,30,0,1706,1/311.6,1/280.5,0.0,147.6
"
526
",8085,39,21,0,2411,1/207.3,1/385.0,0.0,134.8
"
527
",5616,17,16,0,1217,1/330.4,1/351.0,0.0,170.2
"
528
",6226,18,15,0,778,1/345.9,1/415.1,0.0,188.7
"
529
",6811,19,23,0,1046,1/358.5,1/296.1,0.0,162.2
"
530
",7788,33,21,0,2485,1/236.0,1/370.9,0.0,144.2
"
531
",6762,19,21,0,1589,1/355.9,1/322.0,0.0,169.1
"
532
",6460,16,19,0,594,1/403.8,1/340.0,0.0,184.6
"
533
",4514,15,7,0,802,1/300.9,1/644.9,0.0,205.2
"
534
",5877,26,15,0,2302,1/226.0,1/391.8,0.0,143.3
"
535
",7378,24,20,0,1049,1/307.4,1/368.9,0.0,167.7
