台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",5840,24,12,0,931,1/243.3,1/486.7,0.0,162.2
"
479
",6392,26,23,0,2114,1/245.8,1/277.9,0.0,130.4
"
480
",1622,4,4,0,454,1/405.5,1/405.5,0.0,202.8
"
481
",2865,11,7,0,1201,1/260.5,1/409.3,0.0,159.2
"
482
",5548,23,14,0,1567,1/241.2,1/396.3,0.0,149.9
"
483
",2523,9,5,0,898,1/280.3,1/504.6,0.0,180.2
"
484
",7579,20,29,0,1505,1/379.0,1/261.3,0.0,154.7
"
485
",5314,26,21,0,2961,1/204.4,1/253.0,0.0,113.1
"
486
",1545,6,0,0,638,1/257.5,1/0.0,0.0,257.5
"
487
",1766,6,2,0,971,1/294.3,1/883.0,0.0,220.8
"
488
",3991,14,16,0,1395,1/285.1,1/249.4,0.0,133.0
"
489
",5959,24,18,0,1036,1/248.3,1/331.1,0.0,141.9
"
490
",4529,19,17,0,2466,1/238.4,1/266.4,0.0,125.8
"
491
",4350,16,13,0,1289,1/271.9,1/334.6,0.0,150.0
"
492
",3863,14,14,0,1927,1/275.9,1/275.9,0.0,138.0
"
493
",4825,17,10,0,944,1/283.8,1/482.5,0.0,178.7
"
494
",5060,19,18,0,1312,1/266.3,1/281.1,0.0,136.8
"
495
",4019,12,10,0,992,1/334.9,1/401.9,0.0,182.7
"
496
",6161,20,20,0,958,1/308.1,1/308.1,0.0,154.0
"
497
",6752,31,15,0,1342,1/217.8,1/450.1,0.0,146.8
"
498
",6532,22,20,0,1527,1/296.9,1/326.6,0.0,155.5
"
499
",2358,4,1,0,269,1/589.5,1/2358.0,0.0,471.6
"
500
",2644,9,4,0,619,1/293.8,1/661.0,0.0,203.4
"
501
",8002,27,27,0,1821,1/296.4,1/296.4,0.0,148.2
"
502
",2881,15,6,0,1643,1/192.1,1/480.2,0.0,137.2
"
503
",5128,17,11,0,789,1/301.6,1/466.2,0.0,183.1
"
504
",7342,26,21,0,960,1/282.4,1/349.6,0.0,156.2
"
505
",3704,16,6,0,1401,1/231.5,1/617.3,0.0,168.4
"
506
",5219,17,21,0,1037,1/307.0,1/248.5,0.0,137.3
"
507
",4251,11,10,0,675,1/386.5,1/425.1,0.0,202.4
"
508
",3138,12,6,0,1073,1/261.5,1/523.0,0.0,174.3
"
509
",4966,17,16,0,1124,1/292.1,1/310.4,0.0,150.5
"
510
",6392,15,22,0,837,1/426.1,1/290.5,0.0,172.8
"
511
",4011,16,9,0,1179,1/250.7,1/445.7,0.0,160.4
"
512
",6676,17,23,0,899,1/392.7,1/290.3,0.0,166.9
"
513
",4916,18,20,0,1147,1/273.1,1/245.8,0.0,129.4
"
514
",9274,40,41,0,3813,1/231.9,1/226.2,0.0,114.5
"
515
",4681,24,15,0,2071,1/195.0,1/312.1,0.0,120.0
"
516
",5086,17,14,0,1064,1/299.2,1/363.3,0.0,164.1
"
517
",7278,30,15,0,1723,1/242.6,1/485.2,0.0,161.7
"
526
",4453,9,13,0,578,1/494.8,1/342.5,0.0,202.4
"
527
",6015,16,22,0,1351,1/375.9,1/273.4,0.0,158.3
"
528
",3129,5,6,0,343,1/625.8,1/521.5,0.0,284.5
"
529
",5776,20,14,0,1088,1/288.8,1/412.6,0.0,169.9
"
530
",2985,15,4,0,1108,1/199.0,1/746.3,0.0,157.1
"
531
",7525,28,29,0,1249,1/268.8,1/259.5,0.0,132.0
"
532
",7981,19,38,0,944,1/420.1,1/210.0,0.0,140.0
"
533
",6173,25,16,0,1514,1/246.9,1/385.8,0.0,150.6
"
534
",5825,29,13,0,1776,1/200.9,1/448.1,0.0,138.7
"
535
",5602,23,17,0,1704,1/243.6,1/329.5,0.0,140.1
