台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",6590,24,12,0,1258,1/274.6,1/549.2,0.0,183.1
"
479
",4759,19,8,0,973,1/250.5,1/594.9,0.0,176.3
"
480
",8879,27,34,0,1222,1/328.9,1/261.1,0.0,145.6
"
481
",2634,11,2,0,1101,1/239.5,1/1317.0,0.0,202.6
"
482
",2028,6,4,0,556,1/338.0,1/507.0,0.0,202.8
"
483
",9254,35,36,0,2146,1/264.4,1/257.1,0.0,130.3
"
484
",8257,40,27,0,3582,1/206.4,1/305.8,0.0,123.2
"
485
",9039,26,36,0,944,1/347.7,1/251.1,0.0,145.8
"
486
",3363,10,11,0,851,1/336.3,1/305.7,0.0,160.1
"
487
",7140,23,23,0,846,1/310.4,1/310.4,0.0,155.2
"
488
",4110,14,10,0,574,1/293.6,1/411.0,0.0,171.3
"
489
",8592,40,23,0,2824,1/214.8,1/373.6,0.0,136.4
"
490
",6763,29,24,0,1865,1/233.2,1/281.8,0.0,127.6
"
491
",7113,32,18,0,1991,1/222.3,1/395.2,0.0,142.3
"
492
",8695,35,26,0,2011,1/248.4,1/334.4,0.0,142.5
"
493
",5923,22,12,0,1187,1/269.2,1/493.6,0.0,174.2
"
494
",5885,18,17,0,708,1/326.9,1/346.2,0.0,168.1
"
495
",6107,23,10,0,795,1/265.5,1/610.7,0.0,185.1
"
496
",5882,17,6,0,916,1/346.0,1/980.3,0.0,255.7
"
497
",5975,22,15,0,1502,1/271.6,1/398.3,0.0,161.5
"
498
",7428,27,26,0,1304,1/275.1,1/285.7,0.0,140.2
"
499
",9061,35,24,0,2449,1/258.9,1/377.5,0.0,153.6
"
500
",6815,25,22,0,1204,1/272.6,1/309.8,0.0,145.0
"
501
",2107,7,4,0,620,1/301.0,1/526.8,0.0,191.5
"
502
",7405,29,13,0,1468,1/255.3,1/569.6,0.0,176.3
"
503
",5399,15,16,0,993,1/359.9,1/337.4,0.0,174.2
"
504
",6674,21,17,0,1028,1/317.8,1/392.6,0.0,175.6
"
505
",4023,14,10,0,1029,1/287.4,1/402.3,0.0,167.6
"
506
",3992,11,10,0,875,1/362.9,1/399.2,0.0,190.1
"
507
",4317,17,6,0,770,1/253.9,1/719.5,0.0,187.7
"
508
",7188,36,22,0,2593,1/199.7,1/326.7,0.0,123.9
"
509
",4973,16,11,0,923,1/310.8,1/452.1,0.0,184.2
"
510
",5617,15,11,0,518,1/374.5,1/510.6,0.0,216.0
"
511
",6651,24,20,0,1396,1/277.1,1/332.6,0.0,151.2
"
512
",7749,34,16,0,2506,1/227.9,1/484.3,0.0,155.0
"
513
",6208,23,17,0,1843,1/269.9,1/365.2,0.0,155.2
"
514
",8610,41,22,0,3097,1/210.0,1/391.4,0.0,136.7
"
515
",7134,27,19,0,1796,1/264.2,1/375.5,0.0,155.1
"
516
",7403,27,29,0,2698,1/274.2,1/255.3,0.0,132.2
"
517
",6407,28,13,0,1424,1/228.8,1/492.8,0.0,156.3
"
524
",6601,25,24,0,1465,1/264.0,1/275.0,0.0,134.7
"
525
",6597,26,23,0,1287,1/253.7,1/286.8,0.0,134.6
"
526
",6358,22,21,0,1416,1/289.0,1/302.8,0.0,147.9
"
527
",4738,14,9,0,570,1/338.4,1/526.4,0.0,206.0
"
528
",5781,16,18,0,679,1/361.3,1/321.2,0.0,170.0
"
529
",7230,18,24,0,944,1/401.7,1/301.3,0.0,172.1
"
530
",5658,24,12,0,2367,1/235.8,1/471.5,0.0,157.2
"
531
",8242,39,23,0,2139,1/211.3,1/358.3,0.0,132.9
"
532
",7396,26,28,0,1198,1/284.5,1/264.1,0.0,137.0
"
533
",7221,17,21,0,900,1/424.8,1/343.9,0.0,190.0
"
534
",5763,21,13,0,1490,1/274.4,1/443.3,0.0,169.5
"
535
",6749,21,18,0,995,1/321.4,1/374.9,0.0,173.1
