台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",6596,18,20,0,905,1/366.4,1/329.8,0.0,173.6
"
479
",5632,24,12,0,2239,1/234.7,1/469.3,0.0,156.4
"
480
",3923,8,9,0,846,1/490.4,1/435.9,0.0,230.8
"
481
",7687,35,19,0,2769,1/219.6,1/404.6,0.0,142.4
"
482
",7593,36,18,0,2090,1/210.9,1/421.8,0.0,140.6
"
483
",8395,45,27,0,4403,1/186.6,1/310.9,0.0,116.6
"
484
",8336,32,31,0,1883,1/260.5,1/268.9,0.0,132.3
"
485
",7957,35,25,0,2865,1/227.3,1/318.3,0.0,132.6
"
486
",4824,20,7,0,1072,1/241.2,1/689.1,0.0,178.7
"
487
",6074,22,11,0,926,1/276.1,1/552.2,0.0,184.1
"
488
",4134,14,14,0,1048,1/295.3,1/295.3,0.0,147.6
"
489
",7949,31,29,0,2460,1/256.4,1/274.1,0.0,132.5
"
490
",4749,17,11,0,1760,1/279.4,1/431.7,0.0,169.6
"
491
",6459,17,14,0,876,1/379.9,1/461.4,0.0,208.4
"
492
",7382,36,22,0,2999,1/205.1,1/335.5,0.0,127.3
"
493
",8964,33,31,0,1819,1/271.6,1/289.2,0.0,140.1
"
494
",6736,17,22,0,564,1/396.2,1/306.2,0.0,172.7
"
495
",6278,22,18,0,886,1/285.4,1/348.8,0.0,157.0
"
496
",8019,33,22,0,1823,1/243.0,1/364.5,0.0,145.8
"
497
",9155,39,34,0,2355,1/234.7,1/269.3,0.0,125.4
"
498
",9354,39,35,0,3172,1/239.8,1/267.3,0.0,126.4
"
499
",8455,32,24,0,1948,1/264.2,1/352.3,0.0,151.0
"
500
",6849,28,16,0,1542,1/244.6,1/428.1,0.0,155.7
"
501
",6734,27,18,0,1444,1/249.4,1/374.1,0.0,149.6
"
502
",7819,22,21,0,1425,1/355.4,1/372.3,0.0,181.8
"
503
",5974,12,16,0,458,1/497.8,1/373.4,0.0,213.4
"
504
",6515,24,12,0,1505,1/271.5,1/542.9,0.0,181.0
"
505
",6508,27,18,0,1528,1/241.0,1/361.6,0.0,144.6
"
506
",4924,23,12,0,2210,1/214.1,1/410.3,0.0,140.7
"
507
",8053,21,31,0,1104,1/383.5,1/259.8,0.0,154.9
"
508
",8633,23,37,0,1071,1/375.3,1/233.3,0.0,143.9
"
509
",4429,12,12,0,870,1/369.1,1/369.1,0.0,184.5
"
510
",9830,38,34,0,1336,1/258.7,1/289.1,0.0,136.5
"
511
",6979,25,25,0,2069,1/279.2,1/279.2,0.0,139.6
"
512
",6008,24,18,0,1536,1/250.3,1/333.8,0.0,143.0
"
513
",8047,34,26,0,2370,1/236.7,1/309.5,0.0,134.1
"
514
",7765,24,21,0,1418,1/323.5,1/369.8,0.0,172.6
"
515
",4256,18,6,0,984,1/236.4,1/709.3,0.0,177.3
"
516
",7470,23,24,0,958,1/324.8,1/311.3,0.0,158.9
"
517
",8785,32,28,0,1915,1/274.5,1/313.8,0.0,146.4
"
526
",5001,19,13,0,1875,1/263.2,1/384.7,0.0,156.3
"
527
",8757,34,40,0,2141,1/257.6,1/218.9,0.0,118.3
"
528
",6037,26,11,0,1282,1/232.2,1/548.8,0.0,163.2
"
529
",7956,40,18,0,2666,1/198.9,1/442.0,0.0,137.2
"
530
",6924,27,21,0,1625,1/256.4,1/329.7,0.0,144.3
"
531
",5467,11,9,0,650,1/497.0,1/607.4,0.0,273.4
"
532
",6648,20,12,0,708,1/332.4,1/554.0,0.0,207.8
"
533
",7651,20,28,0,1234,1/382.6,1/273.3,0.0,159.4
"
534
",7548,20,29,0,1459,1/377.4,1/260.3,0.0,154.0
"
535
",8205,26,26,0,1695,1/315.6,1/315.6,0.0,157.8
