台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",6994,29,14,0,1433,1/241.2,1/499.6,0.0,162.7
"
479
",7140,27,10,0,1368,1/264.4,1/714.0,0.0,193.0
"
480
",7266,25,18,0,2106,1/290.6,1/403.7,0.0,169.0
"
481
",7266,18,17,0,465,1/403.7,1/427.4,0.0,207.6
"
482
",7915,22,26,0,981,1/359.8,1/304.4,0.0,164.9
"
483
",8650,35,25,0,1994,1/247.1,1/346.0,0.0,144.2
"
484
",8113,38,23,0,3010,1/213.5,1/352.7,0.0,133.0
"
485
",8832,29,35,0,1708,1/304.6,1/252.3,0.0,138.0
"
486
",7123,27,25,0,1506,1/263.8,1/284.9,0.0,137.0
"
487
",7609,38,24,0,3155,1/200.2,1/317.0,0.0,122.7
"
488
",7368,26,27,0,1377,1/283.4,1/272.9,0.0,139.0
"
489
",7930,27,26,0,1166,1/293.7,1/305.0,0.0,149.6
"
490
",5598,25,11,0,2259,1/223.9,1/508.9,0.0,155.5
"
491
",7939,29,27,0,1299,1/273.8,1/294.0,0.0,141.8
"
492
",6325,20,15,0,1377,1/316.3,1/421.7,0.0,180.7
"
493
",7372,28,22,0,1722,1/263.3,1/335.1,0.0,147.4
"
494
",4748,15,9,0,1026,1/316.5,1/527.6,0.0,197.8
"
495
",6381,22,21,0,1191,1/290.0,1/303.9,0.0,148.4
"
496
",6654,28,18,0,2938,1/237.6,1/369.7,0.0,144.7
"
497
",7115,34,22,0,2681,1/209.3,1/323.4,0.0,127.1
"
498
",7437,40,13,0,2988,1/185.9,1/572.1,0.0,140.3
"
499
",8032,30,23,0,964,1/267.7,1/349.2,0.0,151.5
"
500
",6006,23,12,0,879,1/261.1,1/500.5,0.0,171.6
"
501
",8018,27,20,0,1273,1/297.0,1/400.9,0.0,170.6
"
502
",7962,29,23,0,1232,1/274.6,1/346.2,0.0,153.1
"
503
",8128,27,21,0,1561,1/301.0,1/387.0,0.0,169.3
"
504
",5855,18,13,0,1245,1/325.3,1/450.4,0.0,188.9
"
505
",6393,19,12,0,705,1/336.5,1/532.8,0.0,206.2
"
506
",6134,30,16,0,2775,1/204.5,1/383.4,0.0,133.3
"
507
",6925,29,20,0,2257,1/238.8,1/346.3,0.0,141.3
"
508
",8401,20,29,0,952,1/420.1,1/289.7,0.0,171.4
"
509
",4814,18,8,0,1193,1/267.4,1/601.8,0.0,185.2
"
510
",6916,31,14,0,1953,1/223.1,1/494.0,0.0,153.7
"
511
",8880,33,34,0,2260,1/269.1,1/261.2,0.0,132.5
"
512
",7417,26,18,0,1316,1/285.3,1/412.1,0.0,168.6
"
513
",7381,34,22,0,2534,1/217.1,1/335.5,0.0,131.8
"
514
",8173,30,28,0,1410,1/272.4,1/291.9,0.0,140.9
"
515
",5916,20,11,0,692,1/295.8,1/537.8,0.0,190.8
"
516
",7524,21,32,0,1136,1/358.3,1/235.1,0.0,142.0
"
517
",7739,36,19,0,2587,1/215.0,1/407.3,0.0,140.7
"
526
",6253,16,13,0,664,1/390.8,1/481.0,0.0,215.6
"
527
",6786,20,22,0,831,1/339.3,1/308.5,0.0,161.6
"
528
",8485,26,27,0,821,1/326.3,1/314.3,0.0,160.1
"
529
",8477,37,26,0,2172,1/229.1,1/326.0,0.0,134.6
"
530
",8098,33,20,0,1938,1/245.4,1/404.9,0.0,152.8
"
531
",8440,28,28,0,1707,1/301.4,1/301.4,0.0,150.7
"
532
",6740,22,16,0,811,1/306.4,1/421.3,0.0,177.4
"
533
",7176,20,18,0,985,1/358.8,1/398.7,0.0,188.8
"
534
",7232,26,20,0,1286,1/278.2,1/361.6,0.0,157.2
"
535
",8131,23,27,0,943,1/353.5,1/301.1,0.0,162.6
