台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",6080,26,23,0,2405,1/233.8,1/264.3,0.0,124.1
"
479
",3793,10,12,0,868,1/379.3,1/316.1,0.0,172.4
"
480
",1457,4,2,0,385,1/364.3,1/728.5,0.0,242.8
"
481
",5314,22,12,0,1577,1/241.5,1/442.8,0.0,156.3
"
482
",7433,29,31,0,1721,1/256.3,1/239.8,0.0,123.9
"
483
",627,1,0,0,243,1/627.0,1/0.0,0.0,627.0
"
484
",6056,21,16,0,830,1/288.4,1/378.5,0.0,163.7
"
485
",4699,14,8,0,766,1/335.6,1/587.4,0.0,213.6
"
486
",2979,11,5,0,905,1/270.8,1/595.8,0.0,186.2
"
487
",1518,3,2,0,354,1/506.0,1/759.0,0.0,303.6
"
488
",6824,21,22,0,887,1/325.0,1/310.2,0.0,158.7
"
489
",7422,32,21,0,2189,1/231.9,1/353.4,0.0,140.0
"
490
",2040,8,11,0,1293,1/255.0,1/185.5,0.0,107.4
"
491
",4403,21,9,0,1472,1/209.7,1/489.2,0.0,146.8
"
492
",8367,38,33,0,3228,1/220.2,1/253.5,0.0,117.8
"
493
",2568,11,12,0,1881,1/233.5,1/214.0,0.0,111.7
"
494
",6357,23,19,0,994,1/276.4,1/334.6,0.0,151.4
"
495
",5122,24,7,0,1321,1/213.4,1/731.7,0.0,165.2
"
496
",6023,24,20,0,1900,1/251.0,1/301.2,0.0,136.9
"
497
",7037,24,34,0,2193,1/293.2,1/207.0,0.0,121.3
"
498
",7353,28,17,0,1792,1/262.6,1/432.5,0.0,163.4
"
499
",4309,15,11,0,721,1/287.3,1/391.7,0.0,165.7
"
500
",5882,20,15,0,1154,1/294.1,1/392.1,0.0,168.1
"
501
",6762,27,25,0,1754,1/250.4,1/270.5,0.0,130.0
"
502
",7513,30,27,0,1877,1/250.4,1/278.3,0.0,131.8
"
503
",5601,21,18,0,1207,1/266.7,1/311.2,0.0,143.6
"
504
",8549,27,34,0,1592,1/316.6,1/251.4,0.0,140.1
"
505
",3237,8,10,0,671,1/404.6,1/323.7,0.0,179.8
"
506
",2487,9,3,0,571,1/276.3,1/829.0,0.0,207.3
"
507
",2887,10,6,0,717,1/288.7,1/481.2,0.0,180.4
"
508
",8769,26,38,0,827,1/337.3,1/230.8,0.0,137.0
"
509
",4783,16,17,0,1201,1/298.9,1/281.4,0.0,144.9
"
510
",5896,28,11,0,1218,1/210.6,1/536.0,0.0,151.2
"
511
",8586,36,32,0,2458,1/238.5,1/268.3,0.0,126.3
"
512
",5495,18,12,0,812,1/305.3,1/457.9,0.0,183.2
"
513
",3607,14,12,0,1154,1/257.6,1/300.6,0.0,138.7
"
514
",9261,32,31,0,945,1/289.4,1/298.7,0.0,147.0
"
515
",4663,17,13,0,756,1/274.3,1/358.7,0.0,155.4
"
516
",7201,35,24,0,2176,1/205.7,1/300.0,0.0,122.1
"
517
",6813,34,20,0,2288,1/200.4,1/340.7,0.0,126.2
"
524
",3288,7,5,0,535,1/469.7,1/657.6,0.0,274.0
"
525
",3984,13,9,0,1344,1/306.5,1/442.7,0.0,181.1
"
526
",7183,25,35,0,1795,1/287.3,1/205.2,0.0,119.7
"
527
",4369,12,12,0,667,1/364.1,1/364.1,0.0,182.0
"
528
",4308,17,8,0,831,1/253.4,1/538.5,0.0,172.3
"
529
",5022,23,11,0,2076,1/218.3,1/456.5,0.0,147.7
"
530
",2459,10,6,0,1177,1/245.9,1/409.8,0.0,153.7
"
531
",8212,33,23,0,2050,1/248.8,1/357.0,0.0,146.6
"
532
",5743,29,14,0,1915,1/198.0,1/410.2,0.0,133.6
"
533
",2146,6,3,0,492,1/357.7,1/715.3,0.0,238.4
"
534
",2960,5,9,0,348,1/592.0,1/328.9,0.0,211.4
"
535
",2916,11,2,0,974,1/265.1,1/1458.0,0.0,224.3
