台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",8230,38,27,0,3129,1/216.6,1/304.8,0.0,126.6
"
479
",2178,6,6,0,458,1/363.0,1/363.0,0.0,181.5
"
480
",7776,33,21,0,1925,1/235.6,1/370.3,0.0,144.0
"
481
",1589,5,2,0,503,1/317.8,1/794.5,0.0,227.0
"
482
",8488,42,29,0,4198,1/202.1,1/292.7,0.0,119.5
"
483
",7695,25,27,0,1208,1/307.8,1/285.0,0.0,148.0
"
484
",4012,11,15,0,1161,1/364.7,1/267.5,0.0,154.3
"
485
",4184,12,9,0,845,1/348.7,1/464.9,0.0,199.2
"
486
",6327,24,24,0,1668,1/263.6,1/263.6,0.0,131.8
"
487
",6066,25,15,0,1425,1/242.6,1/404.4,0.0,151.7
"
488
",6939,27,23,0,1802,1/257.0,1/301.7,0.0,138.8
"
489
",2224,7,5,0,571,1/317.7,1/444.8,0.0,185.3
"
490
",6757,22,22,0,1323,1/307.1,1/307.1,0.0,153.6
"
491
",2446,6,7,0,502,1/407.7,1/349.4,0.0,188.2
"
492
",7110,32,26,0,3185,1/222.2,1/273.5,0.0,122.6
"
493
",6017,24,18,0,2786,1/250.7,1/334.3,0.0,143.3
"
494
",7102,39,15,0,3148,1/182.1,1/473.5,0.0,131.5
"
495
",7745,25,26,0,1825,1/309.8,1/297.9,0.0,151.9
"
496
",5609,26,7,0,1610,1/215.7,1/801.3,0.0,170.0
"
497
",7778,30,26,0,1505,1/259.3,1/299.2,0.0,138.9
"
498
",7104,24,19,0,1297,1/296.0,1/373.9,0.0,165.2
"
499
",4373,12,7,0,482,1/364.4,1/624.7,0.0,230.2
"
500
",7352,34,23,0,2463,1/216.2,1/319.7,0.0,129.0
"
501
",8124,34,29,0,2331,1/238.9,1/280.1,0.0,129.0
"
502
",2199,7,5,0,922,1/314.1,1/439.8,0.0,183.3
"
503
",3385,9,6,0,482,1/376.1,1/564.2,0.0,225.7
"
504
",4882,25,10,0,2012,1/195.3,1/488.2,0.0,139.5
"
505
",4033,18,11,0,1669,1/224.1,1/366.6,0.0,139.1
"
506
",6790,31,14,0,2168,1/219.0,1/485.0,0.0,150.9
"
507
",5495,16,17,0,755,1/343.4,1/323.2,0.0,166.5
"
508
",3032,8,8,0,539,1/379.0,1/379.0,0.0,189.5
"
509
",7620,28,25,0,1270,1/272.1,1/304.8,0.0,143.8
"
510
",2862,15,7,0,1738,1/190.8,1/408.9,0.0,130.1
"
511
",5946,28,19,0,1853,1/212.4,1/312.9,0.0,126.5
"
512
",3196,8,7,0,683,1/399.5,1/456.6,0.0,213.1
"
513
",7943,29,28,0,1571,1/273.9,1/283.7,0.0,139.4
"
514
",7795,27,24,0,758,1/288.7,1/324.8,0.0,152.8
"
515
",6295,25,20,0,1924,1/251.8,1/314.8,0.0,139.9
"
516
",4667,15,11,0,885,1/311.1,1/424.3,0.0,179.5
"
517
",6165,24,11,0,1095,1/256.9,1/560.5,0.0,176.1
"
526
",7119,17,17,0,1005,1/418.8,1/418.8,0.0,209.4
"
527
",4757,18,14,0,1603,1/264.3,1/339.8,0.0,148.7
"
528
",5561,22,13,0,1980,1/252.8,1/427.8,0.0,158.9
"
529
",8803,31,28,0,1954,1/284.0,1/314.4,0.0,149.2
"
530
",5027,18,12,0,1041,1/279.3,1/418.9,0.0,167.6
"
531
",4821,19,7,0,1157,1/253.7,1/688.7,0.0,185.4
"
532
",4353,20,4,0,1059,1/217.7,1/1088.3,0.0,181.4
"
533
",7059,23,25,0,1426,1/306.9,1/282.4,0.0,147.1
"
534
",2084,6,1,0,424,1/347.3,1/2084.0,0.0,297.7
"
535
",6325,21,13,0,901,1/301.2,1/486.5,0.0,186.0
