台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",8099,24,24,0,929,1/337.5,1/337.5,0.0,168.7
"
479
",6782,24,20,0,1682,1/282.6,1/339.1,0.0,154.1
"
480
",7431,31,25,0,2450,1/239.7,1/297.2,0.0,132.7
"
481
",8448,27,29,0,1236,1/312.9,1/291.3,0.0,150.9
"
482
",9042,47,24,0,3046,1/192.4,1/376.8,0.0,127.4
"
483
",5772,19,14,0,1012,1/303.8,1/412.3,0.0,174.9
"
484
",5065,12,9,0,518,1/422.1,1/562.8,0.0,241.2
"
485
",7563,29,24,0,2022,1/260.8,1/315.1,0.0,142.7
"
486
",8000,28,27,0,1803,1/285.7,1/296.3,0.0,145.5
"
487
",7078,24,22,0,1188,1/294.9,1/321.7,0.0,153.9
"
488
",8042,18,27,0,772,1/446.8,1/297.9,0.0,178.7
"
489
",4706,19,7,0,1647,1/247.7,1/672.3,0.0,181.0
"
490
",8102,30,31,0,2183,1/270.1,1/261.4,0.0,132.8
"
491
",7654,29,20,0,1633,1/263.9,1/382.7,0.0,156.2
"
492
",7999,32,31,0,2093,1/250.0,1/258.0,0.0,127.0
"
493
",7279,24,22,0,1362,1/303.3,1/330.9,0.0,158.2
"
494
",8187,29,30,0,1487,1/282.3,1/272.9,0.0,138.8
"
495
",8097,34,28,0,1881,1/238.1,1/289.2,0.0,130.6
"
496
",6539,15,18,0,664,1/435.9,1/363.3,0.0,198.2
"
497
",5720,17,15,0,1157,1/336.5,1/381.3,0.0,178.8
"
498
",6952,27,16,0,1241,1/257.5,1/434.5,0.0,161.7
"
499
",6539,26,24,0,1906,1/251.5,1/272.5,0.0,130.8
"
500
",5848,30,6,0,1457,1/194.9,1/974.7,0.0,162.4
"
501
",7072,37,17,0,2461,1/191.1,1/416.0,0.0,131.0
"
502
",6716,21,18,0,1274,1/319.8,1/373.1,0.0,172.2
"
503
",6234,16,13,0,1309,1/389.6,1/479.5,0.0,215.0
"
504
",8248,27,25,0,2086,1/305.5,1/329.9,0.0,158.6
"
505
",7260,32,22,0,2317,1/226.9,1/330.0,0.0,134.4
"
506
",7009,29,9,0,1183,1/241.7,1/778.8,0.0,184.4
"
507
",5459,16,11,0,1076,1/341.2,1/496.3,0.0,202.2
"
508
",7798,29,18,0,1192,1/268.9,1/433.2,0.0,165.9
"
509
",8460,42,40,0,4168,1/201.4,1/211.5,0.0,103.2
"
510
",7196,32,17,0,1657,1/224.9,1/423.3,0.0,146.9
"
511
",6673,22,16,0,1345,1/303.3,1/417.1,0.0,175.6
"
512
",5844,23,15,0,1807,1/254.1,1/389.6,0.0,153.8
"
513
",7860,27,21,0,1770,1/291.1,1/374.3,0.0,163.8
"
514
",8034,32,29,0,2044,1/251.1,1/277.0,0.0,131.7
"
515
",3487,11,6,0,875,1/317.0,1/581.2,0.0,205.1
"
516
",9380,52,27,0,4252,1/180.4,1/347.4,0.0,118.7
"
517
",6862,21,20,0,906,1/326.8,1/343.1,0.0,167.4
"
526
",7102,27,21,0,1739,1/263.0,1/338.2,0.0,148.0
"
527
",6898,28,18,0,1804,1/246.4,1/383.2,0.0,150.0
"
528
",6947,27,18,0,1705,1/257.3,1/385.9,0.0,154.4
"
529
",6043,15,14,0,725,1/402.9,1/431.6,0.0,208.4
"
530
",7892,22,18,0,638,1/358.7,1/438.4,0.0,197.3
"
531
",7792,29,22,0,1008,1/268.7,1/354.2,0.0,152.8
"
532
",7801,31,17,0,1336,1/251.6,1/458.9,0.0,162.5
"
533
",5098,23,11,0,1984,1/221.7,1/463.5,0.0,149.9
"
534
",6973,20,19,0,929,1/348.7,1/367.0,0.0,178.8
"
535
",7547,28,21,0,766,1/269.5,1/359.4,0.0,154.0
