台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",7478,17,25,0,1087,1/439.9,1/299.1,0.0,178.0
"
479
",5928,14,15,0,855,1/423.4,1/395.2,0.0,204.4
"
480
",7487,31,18,0,2239,1/241.5,1/415.9,0.0,152.8
"
481
",5751,19,13,0,1476,1/302.7,1/442.4,0.0,179.7
"
482
",7344,32,24,0,2881,1/229.5,1/306.0,0.0,131.1
"
483
",6651,30,13,0,2124,1/221.7,1/511.6,0.0,154.7
"
484
",8144,28,31,0,1756,1/290.9,1/262.7,0.0,138.0
"
485
",6081,21,21,0,1161,1/289.6,1/289.6,0.0,144.8
"
486
",8334,30,23,0,1357,1/277.8,1/362.3,0.0,157.2
"
487
",6941,28,20,0,2592,1/247.9,1/347.1,0.0,144.6
"
488
",5609,16,16,0,1293,1/350.6,1/350.6,0.0,175.3
"
489
",6748,29,20,0,1561,1/232.7,1/337.4,0.0,137.7
"
490
",7489,39,26,0,2984,1/192.0,1/288.0,0.0,115.2
"
491
",5573,14,14,0,812,1/398.1,1/398.1,0.0,199.0
"
492
",7627,31,20,0,1901,1/246.0,1/381.4,0.0,149.5
"
493
",6473,23,11,0,741,1/281.4,1/588.5,0.0,190.4
"
494
",7641,25,22,0,1000,1/305.6,1/347.3,0.0,162.6
"
495
",7718,29,19,0,1595,1/266.1,1/406.2,0.0,160.8
"
496
",7471,17,19,0,1401,1/439.5,1/393.2,0.0,207.5
"
497
",8447,36,25,0,1894,1/234.6,1/337.9,0.0,138.5
"
498
",8491,48,24,0,4419,1/176.9,1/353.8,0.0,117.9
"
499
",6052,22,16,0,1285,1/275.1,1/378.3,0.0,159.3
"
500
",7629,33,24,0,2133,1/231.2,1/317.9,0.0,133.8
"
501
",9048,32,37,0,2005,1/282.8,1/244.5,0.0,131.1
"
502
",6848,29,20,0,2798,1/236.1,1/342.4,0.0,139.8
"
503
",6088,22,10,0,1414,1/276.7,1/608.8,0.0,190.3
"
504
",5339,12,13,0,758,1/444.9,1/410.7,0.0,213.6
"
505
",8029,25,25,0,904,1/321.2,1/321.2,0.0,160.6
"
506
",6340,17,19,0,664,1/372.9,1/333.7,0.0,176.1
"
507
",8581,31,27,0,1426,1/276.8,1/317.8,0.0,147.9
"
508
",6472,23,14,0,1215,1/281.4,1/462.3,0.0,174.9
"
509
",3548,12,4,0,579,1/295.7,1/887.0,0.0,221.8
"
510
",7740,23,21,0,1006,1/336.5,1/368.6,0.0,175.9
"
511
",8246,38,28,0,3005,1/217.0,1/294.5,0.0,124.9
"
512
",6153,24,17,0,1583,1/256.4,1/361.9,0.0,150.1
"
513
",7467,32,21,0,1981,1/233.3,1/355.6,0.0,140.9
"
514
",8438,45,26,0,3992,1/187.5,1/324.5,0.0,118.8
"
515
",7201,24,19,0,1300,1/300.0,1/379.0,0.0,167.5
"
516
",8501,31,32,0,1610,1/274.2,1/265.7,0.0,134.9
"
517
",5321,11,14,0,714,1/483.7,1/380.1,0.0,212.8
"
526
",7835,29,24,0,1080,1/270.2,1/326.5,0.0,147.8
"
527
",7415,28,22,0,837,1/264.8,1/337.0,0.0,148.3
"
528
",7878,30,22,0,1701,1/262.6,1/358.1,0.0,151.5
"
529
",7333,35,19,0,2075,1/209.5,1/385.9,0.0,135.8
"
530
",8119,32,29,0,2589,1/253.7,1/280.0,0.0,133.1
"
531
",5592,19,14,0,901,1/294.3,1/399.4,0.0,169.5
"
532
",8533,26,30,0,1206,1/328.2,1/284.4,0.0,152.4
"
533
",7152,28,18,0,1698,1/255.4,1/397.3,0.0,155.5
"
534
",7518,31,23,0,2253,1/242.5,1/326.9,0.0,139.2
"
535
",7463,27,23,0,2344,1/276.4,1/324.5,0.0,149.3
