台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",6360,25,14,0,1287,1/254.4,1/454.3,0.0,163.1
"
479
",7883,31,22,0,1561,1/254.3,1/358.3,0.0,148.7
"
480
",4786,15,10,0,478,1/319.1,1/478.6,0.0,191.4
"
481
",6739,29,17,0,1285,1/232.4,1/396.4,0.0,146.5
"
482
",6683,27,19,0,1740,1/247.5,1/351.7,0.0,145.3
"
483
",6554,26,20,0,1489,1/252.1,1/327.7,0.0,142.5
"
484
",6797,28,13,0,1616,1/242.8,1/522.8,0.0,165.8
"
485
",7444,35,19,0,2998,1/212.7,1/391.8,0.0,137.9
"
486
",8301,37,31,0,2975,1/224.4,1/267.8,0.0,122.1
"
487
",8320,33,25,0,1301,1/252.1,1/332.8,0.0,143.4
"
488
",6388,24,21,0,1327,1/266.2,1/304.2,0.0,142.0
"
489
",6070,14,12,0,761,1/433.6,1/505.8,0.0,233.5
"
490
",7934,34,19,0,1947,1/233.4,1/417.6,0.0,149.7
"
491
",7237,40,21,0,4310,1/180.9,1/344.6,0.0,118.6
"
492
",6053,19,23,0,1574,1/318.6,1/263.2,0.0,144.1
"
493
",8646,39,27,0,2472,1/221.7,1/320.2,0.0,131.0
"
494
",7074,22,23,0,1436,1/321.5,1/307.6,0.0,157.2
"
495
",4822,18,8,0,1145,1/267.9,1/602.8,0.0,185.5
"
496
",6905,20,22,0,886,1/345.3,1/313.9,0.0,164.4
"
497
",8511,32,19,0,1778,1/266.0,1/447.9,0.0,166.9
"
498
",8597,27,46,0,1575,1/318.4,1/186.9,0.0,117.8
"
499
",9155,30,40,0,1162,1/305.2,1/228.9,0.0,130.8
"
500
",8173,27,23,0,1066,1/302.7,1/355.3,0.0,163.5
"
501
",6326,21,17,0,1109,1/301.2,1/372.1,0.0,166.5
"
502
",8497,39,21,0,2195,1/217.9,1/404.6,0.0,141.6
"
503
",4678,19,11,0,1516,1/246.2,1/425.3,0.0,155.9
"
504
",7963,27,25,0,1546,1/294.9,1/318.5,0.0,153.1
"
505
",8335,37,23,0,1993,1/225.3,1/362.4,0.0,138.9
"
506
",10013,42,27,0,2045,1/238.4,1/370.9,0.0,145.1
"
507
",8415,34,20,0,1640,1/247.5,1/420.8,0.0,155.8
"
508
",7591,29,25,0,1267,1/261.8,1/303.6,0.0,140.6
"
509
",8681,42,30,0,3269,1/206.7,1/289.4,0.0,120.6
"
510
",5954,20,11,0,868,1/297.7,1/541.3,0.0,192.1
"
511
",6905,28,17,0,1563,1/246.6,1/406.2,0.0,153.4
"
512
",7602,26,25,0,1498,1/292.4,1/304.1,0.0,149.1
"
513
",5851,17,11,0,693,1/344.2,1/531.9,0.0,209.0
"
514
",9095,31,38,0,1984,1/293.4,1/239.3,0.0,131.8
"
515
",8060,33,27,0,1706,1/244.2,1/298.5,0.0,134.3
"
516
",8047,38,28,0,2720,1/211.8,1/287.4,0.0,121.9
"
517
",6398,22,13,0,912,1/290.8,1/492.2,0.0,182.8
"
524
",5860,14,15,0,454,1/418.6,1/390.7,0.0,202.1
"
525
",8570,29,23,0,1207,1/295.5,1/372.6,0.0,164.8
"
526
",7910,34,20,0,1861,1/232.6,1/395.5,0.0,146.5
"
527
",8359,43,30,0,3636,1/194.4,1/278.6,0.0,114.5
"
528
",7024,27,17,0,2410,1/260.1,1/413.2,0.0,159.6
"
529
",6557,30,13,0,1595,1/218.6,1/504.4,0.0,152.5
"
530
",7056,32,16,0,1792,1/220.5,1/441.0,0.0,147.0
"
531
",6923,25,17,0,1345,1/276.9,1/407.2,0.0,164.8
"
532
",6572,24,19,0,1667,1/273.8,1/345.9,0.0,152.8
"
533
",8098,28,28,0,1839,1/289.2,1/289.2,0.0,144.6
"
534
",5642,29,10,0,2491,1/194.6,1/564.2,0.0,144.7
"
535
",8805,34,36,0,1643,1/259.0,1/244.6,0.0,125.8
