台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",6529,20,14,0,751,1/326.5,1/466.4,0.0,192.0
"
479
",7221,32,19,0,2463,1/225.7,1/380.1,0.0,141.6
"
480
",6072,21,22,0,2055,1/289.1,1/276.0,0.0,141.2
"
481
",4003,14,12,0,1486,1/285.9,1/333.6,0.0,154.0
"
482
",6615,28,22,0,2202,1/236.3,1/300.7,0.0,132.3
"
483
",4592,12,9,0,905,1/382.7,1/510.2,0.0,218.7
"
484
",3600,10,5,0,604,1/360.0,1/720.0,0.0,240.0
"
485
",9062,31,32,0,1929,1/292.3,1/283.2,0.0,143.8
"
486
",5735,22,15,0,1617,1/260.7,1/382.3,0.0,155.0
"
487
",3458,9,7,0,948,1/384.2,1/494.0,0.0,216.1
"
488
",5612,19,12,0,1457,1/295.4,1/467.7,0.0,181.0
"
489
",8649,29,26,0,1010,1/298.2,1/332.7,0.0,157.3
"
490
",8172,35,27,0,3340,1/233.5,1/302.7,0.0,131.8
"
491
",2522,7,6,0,483,1/360.3,1/420.3,0.0,194.0
"
492
",4565,14,9,0,874,1/326.1,1/507.2,0.0,198.5
"
493
",5524,17,15,0,857,1/324.9,1/368.3,0.0,172.6
"
494
",3371,10,8,0,869,1/337.1,1/421.4,0.0,187.3
"
495
",3716,12,10,0,857,1/309.7,1/371.6,0.0,168.9
"
496
",7335,34,22,0,2819,1/215.7,1/333.4,0.0,131.0
"
497
",5484,20,18,0,1378,1/274.2,1/304.7,0.0,144.3
"
498
",6756,31,15,0,2088,1/217.9,1/450.4,0.0,146.9
"
499
",6243,22,19,0,2041,1/283.8,1/328.6,0.0,152.3
"
500
",4110,12,12,0,670,1/342.5,1/342.5,0.0,171.3
"
501
",4839,14,15,0,1151,1/345.6,1/322.6,0.0,166.9
"
502
",6864,37,18,0,3592,1/185.5,1/381.3,0.0,124.8
"
503
",5520,20,11,0,1071,1/276.0,1/501.8,0.0,178.1
"
504
",4709,18,13,0,1525,1/261.6,1/362.2,0.0,151.9
"
505
",4660,13,16,0,748,1/358.5,1/291.3,0.0,160.7
"
506
",5280,20,13,0,1851,1/264.0,1/406.2,0.0,160.0
"
507
",8824,37,20,0,1253,1/238.5,1/441.2,0.0,154.8
"
508
",5113,10,15,0,688,1/511.3,1/340.9,0.0,204.5
"
509
",8756,39,29,0,2635,1/224.5,1/301.9,0.0,128.8
"
510
",5642,20,16,0,1574,1/282.1,1/352.6,0.0,156.7
"
511
",4893,26,12,0,2352,1/188.2,1/407.8,0.0,128.8
"
512
",5790,18,16,0,926,1/321.7,1/361.9,0.0,170.3
"
513
",5489,18,16,0,982,1/304.9,1/343.1,0.0,161.4
"
514
",6582,32,14,0,1833,1/205.7,1/470.1,0.0,143.1
"
515
",3127,9,4,0,671,1/347.4,1/781.8,0.0,240.5
"
516
",6530,28,14,0,1620,1/233.2,1/466.4,0.0,155.5
"
517
",8345,28,26,0,1843,1/298.0,1/321.0,0.0,154.5
"
526
",4864,18,14,0,1269,1/270.2,1/347.4,0.0,152.0
"
527
",3620,14,10,0,876,1/258.6,1/362.0,0.0,150.8
"
528
",6520,28,15,0,1721,1/232.9,1/434.7,0.0,151.6
"
529
",6740,28,23,0,2210,1/240.7,1/293.0,0.0,132.2
"
530
",9023,40,28,0,2414,1/225.6,1/322.3,0.0,132.7
"
531
",3902,14,12,0,1477,1/278.7,1/325.2,0.0,150.1
"
532
",5012,18,14,0,1141,1/278.4,1/358.0,0.0,156.6
"
533
",7130,32,21,0,2305,1/222.8,1/339.5,0.0,134.5
"
534
",4822,24,8,0,1683,1/200.9,1/602.8,0.0,150.7
"
535
",5305,10,15,0,476,1/530.5,1/353.7,0.0,212.2
