台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",4058,18,9,0,1488,1/225.4,1/450.9,0.0,150.3
"
479
",2316,7,5,0,529,1/330.9,1/463.2,0.0,193.0
"
480
",1723,5,1,0,431,1/344.6,1/1723.0,0.0,287.2
"
481
",8062,38,23,0,2441,1/212.2,1/350.5,0.0,132.2
"
482
",6651,27,19,0,1677,1/246.3,1/350.1,0.0,144.6
"
483
",6226,21,18,0,1347,1/296.5,1/345.9,0.0,159.6
"
484
",2325,6,6,0,1046,1/387.5,1/387.5,0.0,193.8
"
485
",8590,30,24,0,2228,1/286.3,1/357.9,0.0,159.1
"
486
",4009,12,8,0,823,1/334.1,1/501.1,0.0,200.5
"
487
",3472,7,6,0,780,1/496.0,1/578.7,0.0,267.1
"
488
",1208,1,2,0,265,1/1208.0,1/604.0,0.0,402.7
"
489
",7984,34,20,0,2745,1/234.8,1/399.2,0.0,147.9
"
490
",1424,1,3,0,244,1/1424.0,1/474.7,0.0,356.0
"
491
",7071,33,24,0,3093,1/214.3,1/294.6,0.0,124.1
"
492
",8570,38,27,0,2036,1/225.5,1/317.4,0.0,131.8
"
493
",2416,6,6,0,558,1/402.7,1/402.7,0.0,201.3
"
494
",8712,30,28,0,925,1/290.4,1/311.1,0.0,150.2
"
495
",7823,32,22,0,1325,1/244.5,1/355.6,0.0,144.9
"
496
",4518,17,16,0,1352,1/265.8,1/282.4,0.0,136.9
"
497
",4012,8,10,0,359,1/501.5,1/401.2,0.0,222.9
"
498
",5376,19,9,0,697,1/282.9,1/597.3,0.0,192.0
"
499
",5241,20,13,0,1609,1/262.1,1/403.2,0.0,158.8
"
500
",1747,3,4,0,585,1/582.3,1/436.8,0.0,249.6
"
501
",5612,20,14,0,741,1/280.6,1/400.9,0.0,165.1
"
502
",2866,9,7,0,429,1/318.4,1/409.4,0.0,179.1
"
503
",3934,15,10,0,1416,1/262.3,1/393.4,0.0,157.4
"
504
",7488,32,23,0,2037,1/234.0,1/325.6,0.0,136.1
"
505
",7961,32,31,0,2777,1/248.8,1/256.8,0.0,126.4
"
506
",1431,3,3,0,373,1/477.0,1/477.0,0.0,238.5
"
507
",3880,11,7,0,601,1/352.7,1/554.3,0.0,215.6
"
508
",5877,26,11,0,1774,1/226.0,1/534.3,0.0,158.8
"
509
",5166,19,17,0,1689,1/271.9,1/303.9,0.0,143.5
"
510
",4852,15,20,0,1204,1/323.5,1/242.6,0.0,138.6
"
511
",3520,12,9,0,952,1/293.3,1/391.1,0.0,167.6
"
512
",4757,11,19,0,716,1/432.5,1/250.4,0.0,158.6
"
513
",4956,16,18,0,1459,1/309.8,1/275.3,0.0,145.8
"
514
",2747,11,7,0,947,1/249.7,1/392.4,0.0,152.6
"
515
",5803,17,10,0,745,1/341.4,1/580.3,0.0,214.9
"
516
",7693,38,25,0,3417,1/202.4,1/307.7,0.0,122.1
"
517
",5513,22,15,0,1434,1/250.6,1/367.5,0.0,149.0
"
526
",3729,13,5,0,541,1/286.8,1/745.8,0.0,207.2
"
527
",7075,29,19,0,2049,1/244.0,1/372.4,0.0,147.4
"
528
",4427,17,13,0,1309,1/260.4,1/340.5,0.0,147.6
"
529
",3290,13,12,0,1387,1/253.1,1/274.2,0.0,131.6
"
530
",8132,30,38,0,2048,1/271.1,1/214.0,0.0,119.6
"
531
",4590,14,15,0,1298,1/327.9,1/306.0,0.0,158.3
"
532
",4670,17,12,0,1185,1/274.7,1/389.2,0.0,161.0
"
533
",4495,13,8,0,692,1/345.8,1/561.9,0.0,214.0
"
534
",4349,16,12,0,1132,1/271.8,1/362.4,0.0,155.3
"
535
",5220,19,17,1,1620,1/274.7,1/307.1,5220.0,145.0
