台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",4442,15,7,0,605,1/296.1,1/634.6,0.0,201.9
"
479
",8545,27,35,0,1964,1/316.5,1/244.1,0.0,137.8
"
480
",1518,4,2,0,253,1/379.5,1/759.0,0.0,253.0
"
481
",8766,42,30,0,2617,1/208.7,1/292.2,0.0,121.8
"
482
",4457,14,19,0,1061,1/318.4,1/234.6,0.0,135.1
"
483
",8604,38,31,0,2374,1/226.4,1/277.5,0.0,124.7
"
484
",7723,29,21,0,2113,1/266.3,1/367.8,0.0,154.5
"
485
",1003,3,2,0,596,1/334.3,1/501.5,0.0,200.6
"
486
",7134,32,19,0,2613,1/222.9,1/375.5,0.0,139.9
"
487
",6173,22,22,0,1036,1/280.6,1/280.6,0.0,140.3
"
488
",5713,24,15,0,1860,1/238.0,1/380.9,0.0,146.5
"
489
",3358,12,7,0,825,1/279.8,1/479.7,0.0,176.7
"
490
",6807,22,22,0,1515,1/309.4,1/309.4,0.0,154.7
"
491
",4015,13,10,0,1569,1/308.8,1/401.5,0.0,174.6
"
492
",6405,26,19,0,1420,1/246.3,1/337.1,0.0,142.3
"
493
",5423,12,19,0,580,1/451.9,1/285.4,0.0,174.9
"
494
",9448,37,38,0,2530,1/255.4,1/248.6,0.0,126.0
"
495
",6195,16,13,0,769,1/387.2,1/476.5,0.0,213.6
"
496
",7518,29,21,0,2264,1/259.2,1/358.0,0.0,150.4
"
497
",6584,27,22,0,1687,1/243.9,1/299.3,0.0,134.4
"
498
",5665,20,9,0,931,1/283.3,1/629.4,0.0,195.3
"
499
",5743,19,26,0,2177,1/302.3,1/220.9,0.0,127.6
"
500
",6671,31,14,0,2057,1/215.2,1/476.5,0.0,148.2
"
501
",6895,29,16,0,1579,1/237.8,1/430.9,0.0,153.2
"
502
",4866,24,9,0,2385,1/202.8,1/540.7,0.0,147.5
"
503
",7240,34,15,0,1828,1/212.9,1/482.7,0.0,147.8
"
504
",4383,11,12,0,569,1/398.5,1/365.3,0.0,190.6
"
505
",5230,17,12,0,1195,1/307.6,1/435.8,0.0,180.3
"
506
",2769,9,6,0,545,1/307.7,1/461.5,0.0,184.6
"
507
",7708,30,20,0,1386,1/256.9,1/385.4,0.0,154.2
"
508
",4018,15,6,0,760,1/267.9,1/669.7,0.0,191.3
"
509
",4562,19,14,0,1745,1/240.1,1/325.9,0.0,138.2
"
510
",5695,12,19,0,893,1/474.6,1/299.7,0.0,183.7
"
511
",7605,27,29,0,1353,1/281.7,1/262.2,0.0,135.8
"
512
",5724,18,21,0,1284,1/318.0,1/272.6,0.0,146.8
"
513
",1645,7,2,0,612,1/235.0,1/822.5,0.0,182.8
"
514
",7656,25,20,0,1747,1/306.2,1/382.8,0.0,170.1
"
515
",6585,25,22,0,2036,1/263.4,1/299.3,0.0,140.1
"
516
",3554,7,10,0,419,1/507.7,1/355.4,0.0,209.1
"
517
",7454,26,30,0,1199,1/286.7,1/248.5,0.0,133.1
"
526
",3521,10,7,0,438,1/352.1,1/503.0,0.0,207.1
"
527
",5629,20,12,0,980,1/281.5,1/469.1,0.0,175.9
"
528
",5885,21,19,0,947,1/280.2,1/309.7,0.0,147.1
"
529
",6003,23,19,0,1853,1/261.0,1/315.9,0.0,142.9
"
530
",3277,9,12,0,1060,1/364.1,1/273.1,0.0,156.0
"
531
",7245,25,30,0,1074,1/289.8,1/241.5,0.0,131.7
"
532
",3221,12,4,0,610,1/268.4,1/805.3,0.0,201.3
"
533
",6206,25,16,0,849,1/248.2,1/387.9,0.0,151.4
"
534
",3265,8,6,0,526,1/408.1,1/544.2,0.0,233.2
"
535
",6751,24,15,0,879,1/281.3,1/450.1,0.0,173.1
