台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",5848,18,19,0,1141,1/324.9,1/307.8,0.0,158.1
"
479
",8177,39,26,0,3033,1/209.7,1/314.5,0.0,125.8
"
480
",7281,35,22,0,2356,1/208.0,1/331.0,0.0,127.7
"
481
",5018,14,16,0,804,1/358.4,1/313.6,0.0,167.3
"
482
",4745,14,9,0,740,1/338.9,1/527.2,0.0,206.3
"
483
",1432,5,0,0,481,1/286.4,1/0.0,0.0,286.4
"
484
",6375,17,16,0,780,1/375.0,1/398.4,0.0,193.2
"
485
",2881,7,6,0,559,1/411.6,1/480.2,0.0,221.6
"
486
",3673,11,6,0,968,1/333.9,1/612.2,0.0,216.1
"
487
",5082,19,9,0,1342,1/267.5,1/564.7,0.0,181.5
"
488
",5342,16,10,0,945,1/333.9,1/534.2,0.0,205.5
"
489
",6648,26,18,0,1888,1/255.7,1/369.3,0.0,151.1
"
490
",6208,21,13,0,755,1/295.6,1/477.5,0.0,182.6
"
491
",7474,38,16,0,2659,1/196.7,1/467.1,0.0,138.4
"
492
",8799,38,27,0,2806,1/231.6,1/325.9,0.0,135.4
"
493
",7314,27,25,0,1817,1/270.9,1/292.6,0.0,140.7
"
494
",7951,27,29,0,1034,1/294.5,1/274.2,0.0,142.0
"
495
",5771,25,12,0,1304,1/230.8,1/480.9,0.0,156.0
"
496
",6874,19,25,0,1451,1/361.8,1/275.0,0.0,156.2
"
497
",8009,30,24,0,1871,1/267.0,1/333.7,0.0,148.3
"
498
",6035,18,14,0,874,1/335.3,1/431.1,0.0,188.6
"
499
",8906,41,30,0,3305,1/217.2,1/296.9,0.0,125.4
"
500
",5203,16,18,0,1061,1/325.2,1/289.1,0.0,153.0
"
501
",6672,35,20,0,3053,1/190.6,1/333.6,0.0,121.3
"
502
",6652,17,15,0,673,1/391.3,1/443.5,0.0,207.9
"
503
",6798,21,15,0,698,1/323.7,1/453.2,0.0,188.8
"
504
",5351,16,17,0,1149,1/334.4,1/314.8,0.0,162.2
"
505
",7808,31,30,0,2602,1/251.9,1/260.3,0.0,128.0
"
506
",6244,23,14,0,957,1/271.5,1/446.0,0.0,168.8
"
507
",2493,3,3,0,415,1/831.0,1/831.0,0.0,415.5
"
508
",7430,27,25,0,1074,1/275.2,1/297.2,0.0,142.9
"
509
",9219,38,34,0,2120,1/242.6,1/271.1,0.0,128.0
"
510
",2029,5,0,0,561,1/405.8,1/0.0,0.0,405.8
"
511
",5486,22,14,0,1077,1/249.4,1/391.9,0.0,152.4
"
512
",2728,6,7,0,398,1/454.7,1/389.7,0.0,209.8
"
513
",7269,29,21,0,1436,1/250.7,1/346.1,0.0,145.4
"
514
",6343,20,16,0,869,1/317.2,1/396.4,0.0,176.2
"
515
",5700,20,17,0,1116,1/285.0,1/335.3,0.0,154.1
"
516
",7873,32,33,0,2244,1/246.0,1/238.6,0.0,121.1
"
517
",4950,16,8,0,700,1/309.4,1/618.8,0.0,206.3
"
526
",5597,19,18,0,1468,1/294.6,1/310.9,0.0,151.3
"
527
",5856,19,19,0,909,1/308.2,1/308.2,0.0,154.1
"
528
",4741,19,10,0,1357,1/249.5,1/474.1,0.0,163.5
"
529
",6759,25,19,0,1611,1/270.4,1/355.7,0.0,153.6
"
530
",6225,25,25,0,2025,1/249.0,1/249.0,0.0,124.5
"
531
",3837,15,6,0,631,1/255.8,1/639.5,0.0,182.7
"
532
",7951,27,26,0,1887,1/294.5,1/305.8,0.0,150.0
"
533
",7227,32,31,0,3157,1/225.8,1/233.1,0.0,114.7
"
534
",6809,30,19,0,1617,1/227.0,1/358.4,0.0,139.0
"
535
",7901,35,19,0,1546,1/225.7,1/415.8,0.0,146.3
