台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",4397,18,10,0,1533,1/244.3,1/439.7,0.0,157.0
"
479
",5313,23,9,0,1547,1/231.0,1/590.3,0.0,166.0
"
480
",5838,25,13,0,1807,1/233.5,1/449.1,0.0,153.6
"
481
",5672,23,18,0,1558,1/246.6,1/315.1,0.0,138.3
"
482
",6201,29,11,0,1770,1/213.8,1/563.7,0.0,155.0
"
483
",6283,24,23,0,1491,1/261.8,1/273.2,0.0,133.7
"
484
",1432,5,2,0,835,1/286.4,1/716.0,0.0,204.6
"
485
",7003,27,22,0,2653,1/259.4,1/318.3,0.0,142.9
"
486
",4230,12,23,0,1271,1/352.5,1/183.9,0.0,120.9
"
487
",8648,36,47,0,4006,1/240.2,1/184.0,0.0,104.2
"
488
",8370,37,19,0,2148,1/226.2,1/440.5,0.0,149.5
"
489
",5474,12,22,0,645,1/456.2,1/248.8,0.0,161.0
"
490
",6629,35,19,0,3165,1/189.4,1/348.9,0.0,122.8
"
491
",6486,17,25,0,825,1/381.5,1/259.4,0.0,154.4
"
492
",3407,7,14,0,629,1/486.7,1/243.4,0.0,162.2
"
493
",3927,13,8,0,561,1/302.1,1/490.9,0.0,187.0
"
494
",1631,4,3,0,499,1/407.8,1/543.7,0.0,233.0
"
495
",6892,25,22,0,1559,1/275.7,1/313.3,0.0,146.6
"
496
",2216,9,3,0,516,1/246.2,1/738.7,0.0,184.7
"
497
",5217,17,15,0,1114,1/306.9,1/347.8,0.0,163.0
"
498
",3704,9,8,0,479,1/411.6,1/463.0,0.0,217.9
"
499
",4927,24,10,0,1694,1/205.3,1/492.7,0.0,144.9
"
500
",5683,13,19,0,1200,1/437.2,1/299.1,0.0,177.6
"
501
",6565,24,26,0,1592,1/273.5,1/252.5,0.0,131.3
"
502
",1326,4,3,0,457,1/331.5,1/442.0,0.0,189.4
"
503
",5104,25,10,0,2180,1/204.2,1/510.4,0.0,145.8
"
504
",2858,10,6,0,473,1/285.8,1/476.3,0.0,178.6
"
505
",2158,8,4,0,801,1/269.8,1/539.5,0.0,179.8
"
506
",7493,28,22,0,1703,1/267.6,1/340.6,0.0,149.9
"
507
",4914,17,15,0,855,1/289.1,1/327.6,0.0,153.6
"
508
",6209,31,19,0,2419,1/200.3,1/326.8,0.0,124.2
"
509
",5976,21,20,0,1293,1/284.6,1/298.8,0.0,145.8
"
510
",1332,3,1,0,409,1/444.0,1/1332.0,0.0,333.0
"
511
",4041,11,8,0,789,1/367.4,1/505.1,0.0,212.7
"
512
",5196,18,12,0,980,1/288.7,1/433.0,0.0,173.2
"
513
",2864,5,6,0,362,1/572.8,1/477.3,0.0,260.4
"
514
",6707,23,18,0,1014,1/291.6,1/372.6,0.0,163.6
"
515
",6424,27,29,0,2150,1/237.9,1/221.5,0.0,114.7
"
516
",2931,6,7,0,365,1/488.5,1/418.7,0.0,225.5
"
517
",5018,24,8,0,1279,1/209.1,1/627.3,0.0,156.8
"
526
",3199,11,7,0,915,1/290.8,1/457.0,0.0,177.7
"
527
",4026,16,7,0,692,1/251.6,1/575.1,0.0,175.0
"
528
",6100,21,16,0,867,1/290.5,1/381.3,0.0,164.9
"
529
",1004,2,1,0,385,1/502.0,1/1004.0,0.0,334.7
"
530
",8134,36,30,0,3408,1/225.9,1/271.1,0.0,123.2
"
531
",7986,37,19,0,2666,1/215.8,1/420.3,0.0,142.6
"
532
",4097,12,10,0,966,1/341.4,1/409.7,0.0,186.2
"
533
",7161,26,17,0,1336,1/275.4,1/421.2,0.0,166.5
"
534
",3616,12,8,0,504,1/301.3,1/452.0,0.0,180.8
"
535
",7364,18,22,0,930,1/409.1,1/334.7,0.0,184.1
