台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",9067,32,28,0,1425,1/283.3,1/323.8,0.0,151.1
"
479
",5908,18,12,0,559,1/328.2,1/492.3,0.0,196.9
"
480
",6106,26,13,0,1479,1/234.8,1/469.7,0.0,156.6
"
481
",8544,34,32,0,1943,1/251.3,1/267.0,0.0,129.5
"
482
",8096,24,31,0,831,1/337.3,1/261.2,0.0,147.2
"
483
",5774,24,12,0,1059,1/240.6,1/481.2,0.0,160.4
"
484
",7436,28,21,0,1437,1/265.6,1/354.1,0.0,151.8
"
485
",6265,29,17,0,2014,1/216.0,1/368.5,0.0,136.2
"
486
",7396,26,14,0,1568,1/284.5,1/528.3,0.0,184.9
"
487
",4355,11,8,0,498,1/395.9,1/544.4,0.0,229.2
"
488
",8019,25,31,0,1178,1/320.8,1/258.7,0.0,143.2
"
489
",6949,31,19,0,2164,1/224.2,1/365.7,0.0,139.0
"
490
",5595,17,19,0,597,1/329.1,1/294.5,0.0,155.4
"
491
",6568,23,20,0,2187,1/285.6,1/328.4,0.0,152.7
"
492
",7616,27,30,0,2233,1/282.1,1/253.9,0.0,133.6
"
493
",7439,25,23,0,1961,1/297.6,1/323.4,0.0,155.0
"
494
",8371,31,32,0,2317,1/270.0,1/261.6,0.0,132.9
"
495
",9065,39,31,0,2598,1/232.4,1/292.4,0.0,129.5
"
496
",5967,17,18,0,1257,1/351.0,1/331.5,0.0,170.5
"
497
",7874,32,26,0,2430,1/246.1,1/302.8,0.0,135.8
"
498
",6765,19,23,0,818,1/356.1,1/294.1,0.0,161.1
"
499
",4793,13,10,0,581,1/368.7,1/479.3,0.0,208.4
"
500
",6036,15,16,0,480,1/402.4,1/377.3,0.0,194.7
"
501
",8913,28,40,0,1269,1/318.3,1/222.8,0.0,131.1
"
502
",6910,18,18,0,905,1/383.9,1/383.9,0.0,191.9
"
503
",5325,17,11,0,1440,1/313.2,1/484.1,0.0,190.2
"
504
",7248,20,25,0,1449,1/362.4,1/289.9,0.0,161.1
"
505
",7279,27,18,0,1364,1/269.6,1/404.4,0.0,161.8
"
506
",7779,31,20,0,1495,1/250.9,1/389.0,0.0,152.5
"
507
",8844,29,36,0,1958,1/305.0,1/245.7,0.0,136.1
"
508
",7147,23,22,0,1032,1/310.7,1/324.9,0.0,158.8
"
509
",8195,40,25,0,2794,1/204.9,1/327.8,0.0,126.1
"
510
",7998,35,33,0,3260,1/228.5,1/242.4,0.0,117.6
"
511
",4809,13,10,0,694,1/369.9,1/480.9,0.0,209.1
"
512
",7042,25,14,0,896,1/281.7,1/503.0,0.0,180.6
"
513
",7928,30,28,0,2193,1/264.3,1/283.1,0.0,136.7
"
514
",7307,34,22,0,2315,1/214.9,1/332.1,0.0,130.5
"
515
",3873,11,8,0,958,1/352.1,1/484.1,0.0,203.8
"
516
",8428,34,27,0,1394,1/247.9,1/312.1,0.0,138.2
"
517
",8434,27,24,0,909,1/312.4,1/351.4,0.0,165.4
"
526
",7631,27,18,0,1394,1/282.6,1/423.9,0.0,169.6
"
527
",5863,18,16,0,710,1/325.7,1/366.4,0.0,172.4
"
528
",5608,27,11,0,1842,1/207.7,1/509.8,0.0,147.6
"
529
",8302,34,22,0,1840,1/244.2,1/377.4,0.0,148.3
"
530
",4358,14,6,0,688,1/311.3,1/726.3,0.0,217.9
"
531
",8038,33,25,0,2237,1/243.6,1/321.5,0.0,138.6
"
532
",6600,26,26,0,2195,1/253.8,1/253.8,0.0,126.9
"
533
",8776,40,17,0,1339,1/219.4,1/516.2,0.0,154.0
"
534
",7156,27,22,0,1630,1/265.0,1/325.3,0.0,146.0
"
535
",7988,41,24,0,3585,1/194.8,1/332.8,0.0,122.9
