台番号,累計スタート,BB回数,RB回数,ART回数,最大持玉,BB確率,RB確率,ART確率,合成確率
"
478
",8547,36,26,0,1431,1/237.4,1/328.7,0.0,137.9
"
479
",3874,16,8,0,1207,1/242.1,1/484.3,0.0,161.4
"
480
",4925,17,14,0,933,1/289.7,1/351.8,0.0,158.9
"
481
",4771,12,13,0,655,1/397.6,1/367.0,0.0,190.8
"
482
",4539,10,13,0,410,1/453.9,1/349.2,0.0,197.3
"
483
",7973,29,41,0,2562,1/274.9,1/194.5,0.0,113.9
"
484
",5062,25,9,0,2034,1/202.5,1/562.4,0.0,148.9
"
485
",6443,30,16,0,2088,1/214.8,1/402.7,0.0,140.1
"
486
",3563,9,5,0,505,1/395.9,1/712.6,0.0,254.5
"
487
",7499,38,17,0,2347,1/197.3,1/441.1,0.0,136.3
"
488
",4734,21,5,0,1216,1/225.4,1/946.8,0.0,182.1
"
489
",6581,28,23,0,1737,1/235.0,1/286.1,0.0,129.0
"
490
",3305,10,3,0,788,1/330.5,1/1101.7,0.0,254.2
"
491
",6648,22,19,0,1090,1/302.2,1/349.9,0.0,162.1
"
492
",7180,36,18,0,2602,1/199.4,1/398.9,0.0,133.0
"
493
",6072,25,17,0,1604,1/242.9,1/357.2,0.0,144.6
"
494
",8516,31,28,0,1717,1/274.7,1/304.1,0.0,144.3
"
495
",7007,26,22,0,1486,1/269.5,1/318.5,0.0,146.0
"
496
",4990,13,12,0,635,1/383.8,1/415.8,0.0,199.6
"
497
",7183,18,23,0,1002,1/399.1,1/312.3,0.0,175.2
"
498
",6664,24,16,0,973,1/277.7,1/416.5,0.0,166.6
"
499
",5746,20,17,0,1219,1/287.3,1/338.0,0.0,155.3
"
500
",4789,12,16,0,782,1/399.1,1/299.3,0.0,171.0
"
501
",7696,30,27,0,2992,1/256.5,1/285.0,0.0,135.0
"
502
",8525,28,36,0,1417,1/304.5,1/236.8,0.0,133.2
"
503
",6462,21,29,0,2104,1/307.7,1/222.8,0.0,129.2
"
504
",4434,13,13,0,689,1/341.1,1/341.1,0.0,170.5
"
505
",8432,41,23,0,2624,1/205.7,1/366.6,0.0,131.8
"
506
",6361,23,26,0,1483,1/276.6,1/244.7,0.0,129.8
"
507
",7766,24,24,0,1441,1/323.6,1/323.6,0.0,161.8
"
508
",5476,21,14,0,1516,1/260.8,1/391.1,0.0,156.5
"
509
",5847,20,18,0,1380,1/292.4,1/324.8,0.0,153.9
"
510
",5696,31,12,0,2236,1/183.7,1/474.7,0.0,132.5
"
511
",8442,44,32,0,4075,1/191.9,1/263.8,0.0,111.1
"
512
",6958,20,17,0,1144,1/347.9,1/409.3,0.0,188.1
"
513
",3694,12,11,0,716,1/307.8,1/335.8,0.0,160.6
"
514
",6247,25,14,0,1263,1/249.9,1/446.2,0.0,160.2
"
515
",3706,15,4,0,1196,1/247.1,1/926.5,0.0,195.1
"
516
",6708,26,16,0,1609,1/258.0,1/419.3,0.0,159.7
"
517
",4616,16,12,0,1305,1/288.5,1/384.7,0.0,164.9
"
526
",7503,26,21,0,1517,1/288.6,1/357.3,0.0,159.6
"
527
",5508,17,11,0,982,1/324.0,1/500.7,0.0,196.7
"
528
",6480,23,26,0,1334,1/281.7,1/249.2,0.0,132.2
"
529
",6192,20,18,0,1145,1/309.6,1/344.0,0.0,162.9
"
530
",6264,22,19,0,928,1/284.7,1/329.7,0.0,152.8
"
531
",9173,35,30,0,1819,1/262.1,1/305.8,0.0,141.1
"
532
",4176,17,8,0,1609,1/245.6,1/522.0,0.0,167.0
"
533
",6177,25,17,0,1337,1/247.1,1/363.4,0.0,147.1
"
534
",8360,41,25,0,3346,1/203.9,1/334.4,0.0,126.7
"
535
",5216,14,13,0,477,1/372.6,1/401.2,0.0,193.2
